timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,gyro_1,gyro_2,gyro_3,drlref_1,drlref_2,notch_filtered_eeg_1,notch_filtered_eeg_2,notch_filtered_eeg_3,notch_filtered_eeg_4,variance_eeg_1,variance_eeg_2,variance_eeg_3,variance_eeg_4,variance_notch_filtered_eeg_1,variance_notch_filtered_eeg_2,variance_notch_filtered_eeg_3,variance_notch_filtered_eeg_4,delta_absolute_1,delta_absolute_2,delta_absolute_3,delta_absolute_4,theta_absolute_1,theta_absolute_2,theta_absolute_3,theta_absolute_4,alpha_absolute_1,alpha_absolute_2,alpha_absolute_3,alpha_absolute_4,beta_absolute_1,beta_absolute_2,beta_absolute_3,beta_absolute_4,gamma_absolute_1,gamma_absolute_2,gamma_absolute_3,gamma_absolute_4,delta_relative_1,delta_relative_2,delta_relative_3,delta_relative_4,theta_relative_1,theta_relative_2,theta_relative_3,theta_relative_4,alpha_relative_1,alpha_relative_2,alpha_relative_3,alpha_relative_4,beta_relative_1,beta_relative_2,beta_relative_3,beta_relative_4,gamma_relative_1,gamma_relative_2,gamma_relative_3,gamma_relative_4,delta_session_score_1,delta_session_score_2,delta_session_score_3,delta_session_score_4,theta_session_score_1,theta_session_score_2,theta_session_score_3,theta_session_score_4,alpha_session_score_1,alpha_session_score_2,alpha_session_score_3,alpha_session_score_4,beta_session_score_1,beta_session_score_2,beta_session_score_3,beta_session_score_4,gamma_session_score_1,gamma_session_score_2,gamma_session_score_3,gamma_session_score_4,blink,jaw_clench,hsi_precision_1,hsi_precision_2,hsi_precision_3,hsi_precision_4,note,recorder_info,config,ppg_1,ppg_2,ppg_3,device
1546626415.2625494,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2625780,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2662427,773.626403809,716.41027832,1133.0402832,759.523803711,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2662840,,,,,,,,,,,,,,,770.250610352,714.91998291,1159.08166504,769.959838867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2663212,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2663498,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2671332,,,,,,,0.340759277344,-0.0284423828125,0.948181152344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2696590,,,,,,,,,,,,,1618974.375,1606886.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2700148,777.655700684,716.813171387,1146.73986816,759.926757812,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2700558,,,,,,,,,,,,,,,772.609191895,720.099365234,1265.58666992,759.962158203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2700930,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2701213,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2714956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796996.3125,183891792.0,156511056.0,
1546626415.2737865,790.14654541,720.842468262,1140.69592285,780.073242188,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2738276,,,,,,,,,,,,,,,777.147460938,723.492736816,1202.73486328,758.268615723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2738645,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2738931,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2752838,,,,,,,,,,3.75335693359,-3.63372802734,3.65615844727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2775583,780.879150391,716.007324219,1166.88647461,768.79119873,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2775993,,,,,,,,,,,,,,,779.88684082,717.596862793,1095.86206055,759.671203613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2776363,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2776649,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2813301,776.84979248,710.769226074,1178.16845703,774.029296875,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2813711,,,,,,,,,,,,,,,790.868347168,714.481201172,1076.76843262,784.661254883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2814081,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2814364,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2851021,768.79119873,707.948730469,1116.1171875,782.087890625,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2851429,,,,,,,,,,,,,,,779.106506348,711.792053223,1144.79736328,776.907409668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2851799,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2852082,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2860281,,,,,,,0.339477539062,-0.0283813476562,0.948547363281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2871327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792161.1875,183922416.0,156558608.0,
1546626415.2888739,760.329650879,701.098876953,1101.20874023,765.970703125,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2889147,,,,,,,,,,,,,,,769.794250488,708.03515625,1195.15625,766.2890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2889514,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2889798,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2926457,767.179504395,711.575073242,1104.43225098,758.717956543,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2926865,,,,,,,,,,,,,,,770.190856934,711.476806641,1132.51574707,777.759216309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2927232,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2927516,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2945304,,,,,,,,,,3.36456298828,-3.35708618164,3.85803222656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2964175,776.84979248,724.46887207,1182.19775391,762.747253418,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2964582,,,,,,,,,,,,,,,764.475036621,708.330627441,1138.38220215,769.090209961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2964950,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.2965231,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3001893,772.014648438,718.424926758,1090.32971191,759.926757812,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3002300,,,,,,,,,,,,,,,762.419006348,709.774597168,1096.64282227,754.387023926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3002667,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3002949,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3027699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796190.5,183961104.0,156588432.0,
1546626415.3039613,772.014648438,704.32232666,770.805847168,763.15020752,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3040018,,,,,,,,,,,,,,,773.99798584,716.795166016,1001.76037598,761.831420898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3040383,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3040667,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3049228,,,,,,,0.338562011719,-0.0255126953125,0.950988769531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3052313,,,,,,,,,,,,,1618974.375,1606886.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3077331,774.835144043,703.919433594,1014.17584229,764.761901855,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3077734,,,,,,,,,,,,,,,776.088134766,715.501953125,1077.75170898,763.300354004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3078101,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3078382,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3115048,775.641052246,715.201477051,1191.46520996,761.135559082,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3115451,,,,,,,,,,,,,,,775.158508301,710.462036133,929.588562012,759.218994141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3115819,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3116100,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3137772,,,,,,,,,,3.54400634766,-3.22998046875,3.82064819336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3152766,774.029296875,710.366271973,1127.80224609,771.20880127,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3153169,,,,,,,,,,,,,,,775.963623047,708.43170166,1047.93310547,765.457458496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3153536,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3153815,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3184068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794578.75,183945792.0,156633552.0,
1546626415.3190484,773.223449707,709.157531738,1168.49816895,777.655700684,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3190887,,,,,,,,,,,,,,,774.700317383,713.805725098,1181.42077637,768.401611328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3191252,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3191533,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3228204,772.014648438,708.754577637,1127.80224609,773.223449707,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3228605,,,,,,,,,,,,,,,771.604125977,704.661010742,1039.79199219,773.057189941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3228970,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3229251,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3238177,,,,,,,0.34228515625,-0.029541015625,0.942810058594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3265922,771.611694336,710.769226074,1141.50183105,772.014648438,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3266323,,,,,,,,,,,,,,,772.064147949,705.026123047,1155.11401367,776.422058105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3266687,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3266966,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3303640,776.446899414,709.157531738,968.241760254,774.835144043,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3304040,,,,,,,,,,,,,,,774.580627441,712.656188965,1194.27758789,773.119262695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3304405,,,,,,,,,,,,,,,,,,,173.339904785,325.932159424,194524.265625,153.95111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3304684,,,,,,,,,,,,,,,,,,,,,,,157.650512695,319.406768799,195292.90625,138.702484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3330240,,,,,,,,,,3.58139038086,-3.30474853516,3.70101928711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3333101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1546626415.3333101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
1546626415.3335323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421735,0.497704,0.0,0.714607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3335810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649814,0.503289,0.0,0.825687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3336093,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863592,1.00496,0.0,1.00074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3336368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41743,0.644568,0.0,0.251684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3336742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209895,0.585625,0.0,0.382965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3337038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141625,0.127303,nan,0.198633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3337293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239452,0.128951,nan,0.256526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3337560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391739,0.40935,nan,0.383872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3337824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140228,0.178527,nan,0.0684114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3338077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0869561,0.155869,nan,0.0925572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546626415.3338332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.591837,,,,,,,,,,,,,,,,,,,,,
1546626415.3338532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590909,0.0,0.0,0.923077,,,,,,,,,,,,,,,,,
1546626415.3338709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271845,0.0,0.0,0.703704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
