ppg_1,ppg_2,ppg_3
2406300.25,167175024.0,159723216.0
2399047.5,167251568.0,159709520.0
2403882.75,167223376.0,159666816.0
2396630.0,167212896.0,159682128.0
2403077.0,167281392.0,159696624.0
2403077.0,167203216.0,159729664.0
2406300.25,167253184.0,159743376.0
2410329.75,167254800.0,159722416.0
2406300.25,167345856.0,159731280.0
2404688.75,167336192.0,159738528.0
2416776.5,167310400.0,159778016.0
2412747.25,167353920.0,159785280.0
2412747.25,167322496.0,159795744.0
2415970.75,167370848.0,159778832.0
2407106.25,167383744.0,159808640.0
2413553.0,167370032.0,159784464.0
2415164.75,167423216.0,159821536.0
2415970.75,167354720.0,159797360.0
2412747.25,167303152.0,159756256.0
2414359.0,167286224.0,159765936.0
2407106.25,167200000.0,159719200.0
2403882.75,167214512.0,159701472.0
2397436.0,167100080.0,159666816.0
2397436.0,167070256.0,159608784.0
2395824.25,167095232.0,159627328.0
2404688.75,167077504.0,159645856.0
2400659.25,167047696.0,159638608.0
2399853.5,167062192.0,159657136.0
2406300.25,167038832.0,159642640.0
2401465.25,167062192.0,159695824.0
2397436.0,167024320.0,159660368.0
2400659.25,167044464.0,159744976.0
2403882.75,166959856.0,159674064.0
2405494.5,167066224.0,159730480.0
2393406.5,167014656.0,159644256.0
2396630.0,167077504.0,159645856.0
2402271.0,167046080.0,159674864.0
2397436.0,167062192.0,159716784.0
2407106.25,167046880.0,159716784.0
2398241.75,167058176.0,159714352.0
2401465.25,167104096.0,159723216.0
2401465.25,167110544.0,159777216.0
2401465.25,167042864.0,159732896.0
2397436.0,167092016.0,159733696.0
2398241.75,167105712.0,159736112.0
2398241.75,167094432.0,159781248.0
2403882.75,167117808.0,159803008.0
2399047.5,167140368.0,159744976.0
2401465.25,167088784.0,159782864.0
2402271.0,167129888.0,159736928.0
2407106.25,167128272.0,159724032.0
2403882.75,167139568.0,159656336.0
2400659.25,167053328.0,159582192.0
2403882.75,167111360.0,159595904.0
2393406.5,167047696.0,159490336.0
2398241.75,167061392.0,159413776.0
2398241.75,167065424.0,159438752.0
2394212.5,167054144.0,159475824.0
2396630.0,167043664.0,159475024.0
2399853.5,167106528.0,159577360.0
2395018.25,167084768.0,159506448.0
2395824.25,167187104.0,159529824.0
2395824.25,167133120.0,159570112.0
2397436.0,167107328.0,159566080.0
2395824.25,167134720.0,159599120.0
2392600.75,167014656.0,159487104.0
2383736.25,166959856.0,159400080.0
2382930.5,166867184.0,159313840.0
2382124.5,166863952.0,159418608.0
2383736.25,166830112.0,159354144.0
2384542.0,166821248.0,159344464.0
2385348.0,166780960.0,159361392.0
2390183.25,166773696.0,159403296.0
2387765.5,166843008.0,159508064.0
2399047.5,166805136.0,159527392.0
2389377.25,166790624.0,159539488.0
2394212.5,166827696.0,159561248.0
2394212.5,166778528.0,159648272.0
2396630.0,166852672.0,159670032.0
2407106.25,166848640.0,159722416.0
2396630.0,166883296.0,159741760.0
2401465.25,166912304.0,159683744.0
2400659.25,166872816.0,159653920.0
2402271.0,166890544.0,159765936.0
2405494.5,166914720.0,159775600.0
2408718.0,166953408.0,159732080.0
2409523.75,166974352.0,159774800.0
2408718.0,166954208.0,159761104.0
2408718.0,166958240.0,159766736.0
2415970.75,167020288.0,159803808.0
2411941.5,166923584.0,159747392.0
2411135.5,166992896.0,159794944.0
2417582.5,166997728.0,159873920.0
2413553.0,167000144.0,159839264.0
2415970.75,167017872.0,159894064.0
2412747.25,166993696.0,159826368.0
2411941.5,167062192.0,159848128.0
2415164.75,167038016.0,159892448.0
2411135.5,167108944.0,159904544.0
2411135.5,167079920.0,159897296.0
2411941.5,167091216.0,159837648.0
2413553.0,167112160.0,159925488.0
2414359.0,167154864.0,159931136.0
2412747.25,167148432.0,159927104.0
2414359.0,167191136.0,159925488.0
2414359.0,167179040.0,159933552.0
2417582.5,167208864.0,159945648.0
2416776.5,167187920.0,159954512.0
2417582.5,167146000.0,159880368.0
2416776.5,167166160.0,159891648.0
2407106.25,167128272.0,159856992.0
2414359.0,167042048.0,159785280.0
2407106.25,166972752.0,159780432.0
2411941.5,166990480.0,159798176.0
2409523.75,166929232.0,159803008.0
2406300.25,166914720.0,159737728.0
2411941.5,166885712.0,159748208.0
2411135.5,166883296.0,159770768.0
2410329.75,166867184.0,159713552.0
2411941.5,166818016.0,159744976.0
2413553.0,166835744.0,159720000.0
2405494.5,166757584.0,159678896.0
2405494.5,166804320.0,159693408.0
2411135.5,166790624.0,159707920.0
2409523.75,166855088.0,159682128.0
2409523.75,166823664.0,159678896.0
2411941.5,166822048.0,159699856.0
2407106.25,166877648.0,159692608.0
2407106.25,166835744.0,159673264.0
2407912.0,166833328.0,159651504.0
2408718.0,166874432.0,159689376.0
2401465.25,166797872.0,159650688.0
2408718.0,166821248.0,159731280.0
2411941.5,166867984.0,159703888.0
2413553.0,166836560.0,159711136.0
2403077.0,166835744.0,159686960.0
2407106.25,166849456.0,159690992.0
2410329.75,166841392.0,159729664.0
2407912.0,166809152.0,159703072.0
2411135.5,166859120.0,159728064.0
2408718.0,166905856.0,159741760.0
2412747.25,166860736.0,159765136.0
2418388.25,166834144.0,159804608.0
2409523.75,166898608.0,159735312.0
2413553.0,166927616.0,159819120.0
2417582.5,166930848.0,159803008.0
2411941.5,166977584.0,159769152.0
2414359.0,166985648.0,159848128.0
2413553.0,167029152.0,159815904.0
2418388.25,167011424.0,159863440.0
2413553.0,167026736.0,159786880.0
2414359.0,167025936.0,159865056.0
2415164.75,166962272.0,159749008.0
2414359.0,166942128.0,159811872.0
2411135.5,166842192.0,159821536.0
2410329.75,166857504.0,159750624.0
2407912.0,166805136.0,159711136.0
2411135.5,166797072.0,159714352.0
2407912.0,166788208.0,159723216.0
2414359.0,166769664.0,159753040.0
2408718.0,166724544.0,159750624.0
2408718.0,166718096.0,159698240.0
2413553.0,166739856.0,159742560.0
2411135.5,166736624.0,159724032.0
2413553.0,166690688.0,159753040.0
2410329.75,166716480.0,159765136.0
2405494.5,166704400.0,159774000.0
2410329.75,166704400.0,159770768.0
2419194.25,166758384.0,159826368.0
2408718.0,166789008.0,159751424.0
2411135.5,166755168.0,159761904.0
2411135.5,166751936.0,159768352.0
2409523.75,166759200.0,159782048.0
2407106.25,166769664.0,159766736.0
2410329.75,166777728.0,159728064.0
2414359.0,166764832.0,159734512.0
2411941.5,166761616.0,159699040.0
2411941.5,166760800.0,159706304.0
2407106.25,166725344.0,159690992.0
2409523.75,166796256.0,159707920.0
2415164.75,166764032.0,159684544.0
2418388.25,166760000.0,159737728.0
2415970.75,166748720.0,159749008.0
2416776.5,166810768.0,159709520.0
2418388.25,166809152.0,159733696.0
2418388.25,166809152.0,159769968.0
2416776.5,166843008.0,159727248.0
2416776.5,166859920.0,159743376.0
2420000.0,166883296.0,159809456.0
2416776.5,166854288.0,159759488.0
2417582.5,166928432.0,159822352.0
2418388.25,166946960.0,159823952.0
2417582.5,166927616.0,159821536.0
2415970.75,166992896.0,159824768.0
2422417.5,166946960.0,159811872.0
2415970.75,166872016.0,159754656.0
2415164.75,166871216.0,159801392.0
2416776.5,166817216.0,159785280.0
2408718.0,166770480.0,159789312.0
2408718.0,166708432.0,159695824.0
2415164.75,166722128.0,159761104.0
2414359.0,166721312.0,159785280.0
2409523.75,166677808.0,159722416.0
2408718.0,166680224.0,159757072.0
2408718.0,166707616.0,159770768.0
2409523.75,166694720.0,159736928.0
2408718.0,166706816.0,159786880.0
2415970.75,166706816.0,159734512.0
2410329.75,166687472.0,159733696.0
2408718.0,166637504.0,159715968.0
2420805.75,166715680.0,159807040.0
2414359.0,166717296.0,159761104.0
2409523.75,166710032.0,159796560.0
2416776.5,166730992.0,159766736.0
2410329.75,166710848.0,159778016.0
2420805.75,166761616.0,159829600.0
2417582.5,166692304.0,159751424.0
2411941.5,166718096.0,159768352.0
2416776.5,166698752.0,159799776.0
2420000.0,166676992.0,159818320.0
2415164.75,166719712.0,159755456.0
2415970.75,166745488.0,159820736.0
2418388.25,166728576.0,159831216.0
2411941.5,166744688.0,159713552.0
2409523.75,166795456.0,159815904.0
2415164.75,166757584.0,159778016.0
2420805.75,166802704.0,159856192.0
2420805.75,166746304.0,159813472.0
2415164.75,166814800.0,159837648.0
2414359.0,166817216.0,159815904.0
2420805.75,166818832.0,159867472.0
2422417.5,166888128.0,159821536.0
2420805.75,166900224.0,159898096.0
2422417.5,166906672.0,159879568.0
2418388.25,166905856.0,159848944.0
2428864.5,166937296.0,159868272.0
2422417.5,166976784.0,159803008.0
2424835.25,166926000.0,159872304.0
2420000.0,166897808.0,159794944.0
2415164.75,166892960.0,159819120.0
2421611.75,166850256.0,159756256.0
2419194.25,166792240.0,159848128.0
2417582.5,166756784.0,159753840.0
2419194.25,166734208.0,159798976.0
2417582.5,166693920.0,159769968.0
2416776.5,166755168.0,159800592.0
2412747.25,166662496.0,159794144.0
2414359.0,166711648.0,159755456.0
2409523.75,166614144.0,159736928.0
2409523.75,166705200.0,159785280.0
2412747.25,166718896.0,159811056.0
2415970.75,166722128.0,159721616.0
2410329.75,166660880.0,159802192.0
2411941.5,166686672.0,159761104.0
2418388.25,166680224.0,159777216.0
2415164.75,166700368.0,159795744.0
2416776.5,166714064.0,159772384.0
2416776.5,166768064.0,159787696.0
2416776.5,166684256.0,159814288.0
2412747.25,166739856.0,159731280.0
2413553.0,166730992.0,159774800.0
2415970.75,166678608.0,159744976.0
2411941.5,166666528.0,159772384.0
2416776.5,166744688.0,159783664.0
2418388.25,166718896.0,159803008.0
2415970.75,166739856.0,159795744.0
2411135.5,166735824.0,159765136.0
2419194.25,166698752.0,159792528.0
2414359.0,166751936.0,159769152.0
2418388.25,166763216.0,159792528.0
2416776.5,166770480.0,159768352.0
2420000.0,166755168.0,159798976.0
2415970.75,166801904.0,159795744.0
2417582.5,166825280.0,159790112.0
2415164.75,166814000.0,159818320.0
2413553.0,166826080.0,159718384.0
2422417.5,166853472.0,159838464.0
2424835.25,166872816.0,159865856.0
2421611.75,166899408.0,159814288.0
2426447.0,166903440.0,159856992.0
2423223.5,166899408.0,159794144.0
2431282.0,166880880.0,159848944.0
2421611.75,166862352.0,159763520.0
2420000.0,166798688.0,159769968.0
2412747.25,166793040.0,159736112.0
2415164.75,166747104.0,159779632.0
2407912.0,166701984.0,159686960.0
2411941.5,166692304.0,159656336.0
2408718.0,166656848.0,159715168.0
2403882.75,166635088.0,159717584.0
2410329.75,166658464.0,159730480.0
2411941.5,166639920.0,159726448.0
2411135.5,166617360.0,159742560.0
2411941.5,166609312.0,159712752.0
2410329.75,166597216.0,159678096.0
2407106.25,166564176.0,159742560.0
2410329.75,166618176.0,159763520.0
2401465.25,166620592.0,159662784.0
2410329.75,166652016.0,159706304.0
2407106.25,166655232.0,159739344.0
2409523.75,166610912.0,159715968.0
2407912.0,166635904.0,159745792.0
2414359.0,166687472.0,159684544.0
2406300.25,166638320.0,159720800.0
2411135.5,166614944.0,159697440.0
2411135.5,166701168.0,159727248.0
2410329.75,166689088.0,159731280.0
2411135.5,166637504.0,159724032.0
2411941.5,166692304.0,159724832.0
2411941.5,166701168.0,159761904.0
2411941.5,166717296.0,159759488.0
2415970.75,166693120.0,159750624.0
2408718.0,166722928.0,159698240.0
2412747.25,166722928.0,159774000.0
2412747.25,166750336.0,159783664.0
2413553.0,166738240.0,159772384.0
2410329.75,166755968.0,159788496.0
2411941.5,166787392.0,159750624.0
2412747.25,166752752.0,159760288.0
2413553.0,166814000.0,159832816.0
2419194.25,166826080.0,159780432.0
2419194.25,166858320.0,159811056.0
2416776.5,166882496.0,159840080.0
2422417.5,166894576.0,159896480.0
2420000.0,166900224.0,159787696.0
2420805.75,166901024.0,159852160.0
2412747.25,166883296.0,159744176.0
2418388.25,166829312.0,159770768.0
2418388.25,166806736.0,159744976.0
2411941.5,166748720.0,159765936.0
2415164.75,166697136.0,159746592.0
2409523.75,166669744.0,159713552.0
2405494.5,166641536.0,159704688.0
2407912.0,166672960.0,159735312.0
2411941.5,166629456.0,159663584.0
2403077.0,166642352.0,159681312.0
2403077.0,166611728.0,159652304.0
2401465.25,166601248.0,159764320.0
2408718.0,166634288.0,159681312.0
2404688.75,166643152.0,159667616.0
2408718.0,166649600.0,159748208.0
2405494.5,166633472.0,159695024.0
2407912.0,166611728.0,159729664.0
2407912.0,166602048.0,159690176.0
2409523.75,166659264.0,159732896.0
2407912.0,166654432.0,159682128.0
2403077.0,166631872.0,159647472.0
2411135.5,166647184.0,159730480.0
2410329.75,166697136.0,159665200.0
2409523.75,166670544.0,159691792.0
2407106.25,166646368.0,159695824.0
2412747.25,166666528.0,159732080.0
2412747.25,166680224.0,159737728.0
2408718.0,166702784.0,159719200.0
2410329.75,166691504.0,159721616.0
2407106.25,166681824.0,159726448.0
2402271.0,166762416.0,159728064.0
2411135.5,166677808.0,159736112.0
2407912.0,166767248.0,159742560.0
2413553.0,166759200.0,159776416.0
2413553.0,166784976.0,159721616.0
2407106.25,166762416.0,159759488.0
2411135.5,166823664.0,159823152.0
2415970.75,166852672.0,159790912.0
2412747.25,166869600.0,159720000.0
2412747.25,166906672.0,159854576.0
2413553.0,166873632.0,159812672.0
2414359.0,166891360.0,159792528.0
2418388.25,166908272.0,159794144.0
2415970.75,166926000.0,159832816.0
2415970.75,166917952.0,159819120.0
2416776.5,166948576.0,159799776.0
2415164.75,166894576.0,159798176.0
2419194.25,166888128.0,159761104.0
2410329.75,166868784.0,159770768.0
2409523.75,166824464.0,159751424.0
2406300.25,166751136.0,159786080.0
2411135.5,166793840.0,159774800.0
2404688.75,166747920.0,159758688.0
2405494.5,166718096.0,159733696.0
2409523.75,166718896.0,159787696.0
2399047.5,166716480.0,159718384.0
2402271.0,166708432.0,159720800.0
2407106.25,166701984.0,159679712.0
2404688.75,166657648.0,159722416.0
2408718.0,166690688.0,159717584.0
2405494.5,166753552.0,159759488.0
2409523.75,166676992.0,159794944.0
2407912.0,166710848.0,159793328.0
2404688.75,166690688.0,159790112.0
2406300.25,166703584.0,159743376.0
2418388.25,166800288.0,159740960.0
2409523.75,166725344.0,159707104.0
2413553.0,166789824.0,159759488.0
2403077.0,166755968.0,159805424.0
2408718.0,166795456.0,159758688.0
2408718.0,166735024.0,159741760.0
2404688.75,166791424.0,159708720.0
2412747.25,166783376.0,159758688.0
2413553.0,166784176.0,159752240.0
2409523.75,166826880.0,159745792.0
2403882.75,166784176.0,159748208.0
2406300.25,166814800.0,159749008.0
2414359.0,166780144.0,159786080.0
2407912.0,166859120.0,159782864.0
2411135.5,166894576.0,159817504.0
2414359.0,166898608.0,159807040.0
2409523.75,166875232.0,159765936.0
2418388.25,166923584.0,159874720.0
2411941.5,166895392.0,159844096.0
2412747.25,166920368.0,159827984.0
2412747.25,166962272.0,159789312.0
2412747.25,166937296.0,159838464.0
2418388.25,167051728.0,159895680.0
2417582.5,167044464.0,159882784.0
2417582.5,167015456.0,159845712.0
2420805.75,167010624.0,159877952.0
2417582.5,167085568.0,159895680.0
2416776.5,167084768.0,159878752.0
2422417.5,167108128.0,159881168.0
2419194.25,167082352.0,159851360.0
2419194.25,167071872.0,159774000.0
2413553.0,167034800.0,159821536.0
2415164.75,167013840.0,159845712.0
2414359.0,166972752.0,159798176.0
2408718.0,166956624.0,159744976.0
2413553.0,166913120.0,159793328.0
2417582.5,166914720.0,159752240.0
2416776.5,166918752.0,159785280.0
2415970.75,166839776.0,159762704.0
2411135.5,166847040.0,159757072.0
2414359.0,166887328.0,159774800.0
2413553.0,166907472.0,159832816.0
2418388.25,166858320.0,159772384.0
2411941.5,166900224.0,159777216.0
2414359.0,166893776.0,159791728.0
2408718.0,166918752.0,159781248.0
2415970.75,166928432.0,159781248.0
2412747.25,166946960.0,159802192.0
2419194.25,166963072.0,159805424.0
2415970.75,166984832.0,159834432.0
2415970.75,166992080.0,159817504.0
2421611.75,166983216.0,159828784.0
2413553.0,166969520.0,159832816.0
2412747.25,166996112.0,159804608.0
2420000.0,166934064.0,159787696.0
2420805.75,166958240.0,159860224.0
2420000.0,166926816.0,159785280.0
2418388.25,166951792.0,159830400.0
2415970.75,166957440.0,159783664.0
2423223.5,166981616.0,159798176.0
2422417.5,167002560.0,159861824.0
2422417.5,167016256.0,159787696.0
2421611.75,167059776.0,159881984.0
2416776.5,167082352.0,159820736.0
2424835.25,167129888.0,159926304.0
2428864.5,167094432.0,159865056.0
2421611.75,167106528.0,159832016.0
2422417.5,167086368.0,159863440.0
2421611.75,167153264.0,159877136.0
2422417.5,167125056.0,159841680.0
2420000.0,167166960.0,159909376.0
2424029.25,167154064.0,159897296.0
2432893.75,167165344.0,159998832.0
2428864.5,167202416.0,159920656.0
2424029.25,167237072.0,159932752.0
2425641.0,167225792.0,159927920.0
2432893.75,167259632.0,159951280.0
2427252.75,167260432.0,159920656.0
2420805.75,167217728.0,159874720.0
2425641.0,167224176.0,159903744.0
2422417.5,167126672.0,159910176.0
2421611.75,167082352.0,159795744.0
2420000.0,167085568.0,159772384.0
2416776.5,167025936.0,159786880.0
2417582.5,167001760.0,159809456.0
2416776.5,167046880.0,159774000.0
2420000.0,166989664.0,159751424.0
2420000.0,166996928.0,159752240.0
2411941.5,166992080.0,159734512.0
2418388.25,167020288.0,159748208.0
2423223.5,167018688.0,159829600.0
2420000.0,166971136.0,159782864.0
2416776.5,167009008.0,159769968.0
2423223.5,167017872.0,159758688.0
2414359.0,166989664.0,159758688.0
2425641.0,167042048.0,159815904.0
2415970.75,167060592.0,159827984.0
2423223.5,167023520.0,159832816.0
2420805.75,167054144.0,159807040.0
2416776.5,167057360.0,159780432.0
2419194.25,167004176.0,159750624.0
2414359.0,167074288.0,159801392.0
2425641.0,167059776.0,159834432.0
2424029.25,167036416.0,159801392.0
2423223.5,167052528.0,159781248.0
2420805.75,167009008.0,159753040.0
2420000.0,167068640.0,159783664.0
2430476.25,167064608.0,159789312.0
2426447.0,167082352.0,159807840.0
2423223.5,167087184.0,159790912.0
2420000.0,167073472.0,159744976.0
2427252.75,167115392.0,159775600.0
2426447.0,167148432.0,159800592.0
2424029.25,167168576.0,159801392.0
2427252.75,167163744.0,159846528.0
2426447.0,167158896.0,159830400.0
2424835.25,167208064.0,159829600.0
2428864.5,167216928.0,159894864.0
2427252.75,167187104.0,159846528.0
2426447.0,167226592.0,159828784.0
2432088.0,167270912.0,159895680.0
2423223.5,167297504.0,159881984.0
2431282.0,167274944.0,159865056.0
2431282.0,167307184.0,159923888.0
2432893.75,167357952.0,159927104.0
2429670.25,167338608.0,159905344.0
2431282.0,167367616.0,159897296.0
2436923.0,167334576.0,159869888.0
2424029.25,167285424.0,159831216.0
2426447.0,167255600.0,159814288.0
2429670.25,167249152.0,159857808.0
2417582.5,167135536.0,159796560.0
2428864.5,167136336.0,159821536.0
2426447.0,167104096.0,159784464.0
2424835.25,167100080.0,159764320.0
2421611.75,167042864.0,159774000.0
2421611.75,167103296.0,159855392.0
2420805.75,167011424.0,159788496.0
2421611.75,167104096.0,159761104.0
2420000.0,167042048.0,159764320.0
2420805.75,167071872.0,159780432.0
2416776.5,167034800.0,159744976.0
2418388.25,167009008.0,159758688.0
2420805.75,167089600.0,159770768.0
2420000.0,167079920.0,159798976.0
2424029.25,167089600.0,159757872.0
2420805.75,167044464.0,159765136.0
2419194.25,167080736.0,159826368.0
2420000.0,167137136.0,159829600.0
2421611.75,167041248.0,159784464.0
2426447.0,167036416.0,159761904.0
2425641.0,167097648.0,159818320.0
2424835.25,167079920.0,159790112.0
2432088.0,167108128.0,159798176.0
2420805.75,167101680.0,159784464.0
2422417.5,167084768.0,159794144.0
2426447.0,167104912.0,159824768.0
2426447.0,167163744.0,159833632.0
2422417.5,167113776.0,159853776.0
2424029.25,167087184.0,159813472.0
2427252.75,167159712.0,159850544.0
2423223.5,167125056.0,159815904.0
2421611.75,167133920.0,159819920.0
2429670.25,167165344.0,159756256.0
2422417.5,167185488.0,159811872.0
2428058.5,167194352.0,159847328.0
2425641.0,167179040.0,159803008.0
2428864.5,167219344.0,159873120.0
2427252.75,167216928.0,159865056.0
2427252.75,167254000.0,159867472.0
2430476.25,167278976.0,159803808.0
2430476.25,167314432.0,159886000.0
2431282.0,167301536.0,159904544.0
2433699.75,167323296.0,159858608.0
2428864.5,167315232.0,159906960.0
2428864.5,167332160.0,159889232.0
2436117.25,167357136.0,159936784.0
2428058.5,167320080.0,159840080.0
2424835.25,167335392.0,159814288.0
2422417.5,167263664.0,159851360.0
2422417.5,167220960.0,159864256.0
2428058.5,167120224.0,159840080.0
2421611.75,167072672.0,159799776.0
2418388.25,167052528.0,159783664.0
2416776.5,167048496.0,159794144.0
2424029.25,167042864.0,159769152.0
2417582.5,167008208.0,159688576.0
2424835.25,167024320.0,159749824.0
2421611.75,167009008.0,159720800.0
2415164.75,166990480.0,159686960.0
2415164.75,166975968.0,159735312.0
2422417.5,166984032.0,159738528.0
2420000.0,167051728.0,159713552.0
2424835.25,167017872.0,159753040.0
2420805.75,166989664.0,159743376.0
2420000.0,167024320.0,159732896.0
2424835.25,167018688.0,159718384.0
2428058.5,166991280.0,159626528.0
2418388.25,167038016.0,159737728.0
2421611.75,167061392.0,159707104.0
2430476.25,167052528.0,159765936.0
2424835.25,166980800.0,159759488.0
2423223.5,167055744.0,159760288.0
2423223.5,167029968.0,159760288.0
2424835.25,167010624.0,159665200.0
2423223.5,167012240.0,159747392.0
2424029.25,167016256.0,159679712.0
2430476.25,167104096.0,159785280.0
2432893.75,167022704.0,159757072.0
2423223.5,167071872.0,159785280.0
2424029.25,167092016.0,159816704.0
2429670.25,167071056.0,159801392.0
2424029.25,167088784.0,159793328.0
2424029.25,167133120.0,159793328.0
2427252.75,167138752.0,159822352.0
2433699.75,167149232.0,159799776.0
2428058.5,167173408.0,159849744.0
2432088.0,167173408.0,159807840.0
2432088.0,167202416.0,159836848.0
2432088.0,167187920.0,159855392.0
2431282.0,167225792.0,159837648.0
2434505.5,167212896.0,159847328.0
2432088.0,167245136.0,159853776.0
2434505.5,167199200.0,159887616.0
2436923.0,167254800.0,159892448.0
2433699.75,167239488.0,159881984.0
2441758.25,167291056.0,159960960.0
2437729.0,167258832.0,159867472.0
2432893.75,167229824.0,159817504.0
2432088.0,167198384.0,159804608.0
2434505.5,167125856.0,159811056.0
2435311.25,167110544.0,159746592.0
2430476.25,167053328.0,159820736.0
2428864.5,167007392.0,159735312.0
2425641.0,167071056.0,159767552.0
2431282.0,166981616.0,159769968.0
2424835.25,166980000.0,159786880.0
2430476.25,166967104.0,159786080.0
2431282.0,166988864.0,159807040.0
2428864.5,166937296.0,159784464.0
2430476.25,166984832.0,159765136.0
2432088.0,166950176.0,159789312.0
2430476.25,166899408.0,159790112.0
2424835.25,166901024.0,159707920.0
2437729.0,166980800.0,159794144.0
2436923.0,166935680.0,159779632.0
2436117.25,166953408.0,159790912.0
2439340.75,166950992.0,159789312.0
2436117.25,166984032.0,159774000.0
2436923.0,166966304.0,159762704.0
2432088.0,166963888.0,159771568.0
2433699.75,166948576.0,159733696.0
2432088.0,166967104.0,159760288.0
2436923.0,166981616.0,159784464.0
2435311.25,166924400.0,159778016.0
2432088.0,166975168.0,159782864.0
2432088.0,166964688.0,159721616.0
2434505.5,166986448.0,159738528.0
2433699.75,166957440.0,159769968.0
2435311.25,166941312.0,159765136.0
2430476.25,166955024.0,159744976.0
2425641.0,166969520.0,159742560.0
2432088.0,166980800.0,159794944.0
2432893.75,166995312.0,159780432.0
2432088.0,167010624.0,159735312.0
2434505.5,167036416.0,159790112.0
2431282.0,167029968.0,159819120.0
2438534.75,167088784.0,159799776.0
2427252.75,167021904.0,159795744.0
2430476.25,167088784.0,159794944.0
2430476.25,167085568.0,159809456.0
2438534.75,167081536.0,159830400.0
2431282.0,167081536.0,159797360.0
2436117.25,167131504.0,159846528.0
2430476.25,167103296.0,159767552.0
2432893.75,167062192.0,159747392.0
2434505.5,167047696.0,159770768.0
2420805.75,166934064.0,159681312.0
2419194.25,166896192.0,159747392.0
2423223.5,166861536.0,159719200.0
2420000.0,166790624.0,159648272.0
2418388.25,166759200.0,159636192.0
2422417.5,166805936.0,159696624.0
2416776.5,166681024.0,159591872.0
2418388.25,166721312.0,159625712.0
2420000.0,166702784.0,159683744.0
2415970.75,166697136.0,159623296.0
2417582.5,166661680.0,159635392.0
2424029.25,166693920.0,159615232.0
2411941.5,166631872.0,159616848.0
2414359.0,166678608.0,159648272.0
2411941.5,166697952.0,159613632.0
2412747.25,166701168.0,159587840.0
2415970.75,166728576.0,159658752.0
2411941.5,166767248.0,159678096.0
2420000.0,166785792.0,159762704.0
2416776.5,166771280.0,159772384.0
2416776.5,166793040.0,159793328.0
2418388.25,166739856.0,159740960.0
2412747.25,166720512.0,159663584.0
2415970.75,166672160.0,159599920.0
2407106.25,166697136.0,159644256.0
2416776.5,166729376.0,159666816.0
2416776.5,166692304.0,159664400.0
2424029.25,166684256.0,159711936.0
2416776.5,166675392.0,159639408.0
2415164.75,166710848.0,159712752.0
2415970.75,166702784.0,159621680.0
2413553.0,166748720.0,159670848.0
2418388.25,166686672.0,159683744.0
2419194.25,166723744.0,159671648.0
2415970.75,166786592.0,159680512.0
2414359.0,166763216.0,159673264.0
2423223.5,166778528.0,159715968.0
2419194.25,166832528.0,159691792.0
2412747.25,166822048.0,159734512.0
2412747.25,166838976.0,159706304.0
2417582.5,166848640.0,159722416.0
2417582.5,166786592.0,159737728.0
2415970.75,166876848.0,159728864.0
2413553.0,166875232.0,159730480.0
2420805.75,166826080.0,159734512.0
2407912.0,166765648.0,159628944.0
2411135.5,166714864.0,159652304.0
2408718.0,166597216.0,159631360.0
2411135.5,166610912.0,159613632.0
2403077.0,166564176.0,159619264.0
2409523.75,166528720.0,159565280.0
2405494.5,166486816.0,159593472.0
2409523.75,166454576.0,159633776.0
2415970.75,166444096.0,159614432.0
2408718.0,166475536.0,159634576.0
2408718.0,166454576.0,159590256.0
2406300.25,166378832.0,159628944.0
2404688.75,166432016.0,159577360.0
2404688.75,166413472.0,159622496.0
2408718.0,166441680.0,159541904.0
2411941.5,166423152.0,159661168.0
2410329.75,166433632.0,159589456.0
2411135.5,166436848.0,159616848.0
2405494.5,166445712.0,159574144.0
2405494.5,166439264.0,159621680.0
2403882.75,166427984.0,159609600.0
2407106.25,166444096.0,159589456.0
2406300.25,166416704.0,159622496.0
2403077.0,166436848.0,159574144.0
2411135.5,166452960.0,159624096.0
2408718.0,166388496.0,159549968.0
2403882.75,166425568.0,159553184.0
2407106.25,166469088.0,159631360.0
2407106.25,166458608.0,159586224.0
2414359.0,166437648.0,159607184.0
2408718.0,166449744.0,159576560.0
2409523.75,166456192.0,159608784.0
2409523.75,166453776.0,159617648.0
2412747.25,166468272.0,159651504.0
2406300.25,166448944.0,159618464.0
2415164.75,166543216.0,159636192.0
2413553.0,166513408.0,159658752.0
2414359.0,166502928.0,159660368.0
2410329.75,166548864.0,159660368.0
2412747.25,166537584.0,159711136.0
2413553.0,166610912.0,159666000.0
2410329.75,166639920.0,159641024.0
2416776.5,166608496.0,159718384.0
2411941.5,166649600.0,159683744.0
2402271.0,166587552.0,159641024.0
2413553.0,166569008.0,159626528.0
2403882.75,166519040.0,159595904.0
2404688.75,166451360.0,159581392.0
2404688.75,166402192.0,159537872.0
2402271.0,166315168.0,159513696.0
2403077.0,166324832.0,159512896.0
2401465.25,166268432.0,159528208.0
2396630.0,166237808.0,159554000.0
2404688.75,166277296.0,159581392.0
2399853.5,166246672.0,159545936.0
2399047.5,166223296.0,159541904.0
2402271.0,166200736.0,159566880.0
2402271.0,166171728.0,159563664.0
2403882.75,166185424.0,159529008.0
2401465.25,166190256.0,159565280.0
2400659.25,166241024.0,159570112.0
2400659.25,166228944.0,159543520.0
2400659.25,166225712.0,159559632.0
