ppg_1,ppg_2,ppg_3
4305714.5,138400960.0,137134144.0
4302491.0,138445280.0,137100288.0
4311355.5,138384832.0,137076112.0
4301685.0,138450912.0,137101904.0
4303296.5,138436416.0,137147840.0
4313773.0,138473472.0,137103520.0
4304908.5,138498464.0,137184912.0
4310549.5,138525056.0,137144608.0
4314579.0,138515392.0,137089008.0
4308937.5,138522640.0,137136560.0
4308937.5,138569376.0,137160736.0
4307326.0,138620960.0,137170400.0
4308132.0,138603216.0,137155088.0
4316996.5,138587104.0,137180080.0
4308937.5,138652384.0,137158320.0
4310549.5,138611280.0,137163952.0
4306520.0,138593552.0,137157504.0
4300879.0,138470256.0,137162352.0
4295238.0,138391280.0,137143808.0
4292820.5,138287328.0,137100288.0
4298461.5,138311504.0,137097872.0
4295238.0,138202704.0,137084176.0
4293626.5,138227696.0,137088208.0
4282344.5,138193040.0,137051136.0
4292820.5,138176928.0,137036624.0
4289597.0,138173696.0,137002784.0
4283150.0,138158384.0,137022928.0
4276703.5,138184176.0,137047920.0
4288791.0,138170480.0,137050336.0
4285568.0,138143072.0,136997952.0
4282344.5,138181760.0,137018096.0
4286373.5,138197872.0,137067248.0
4285568.0,138182560.0,137002784.0
4285568.0,138172896.0,137019712.0
4284762.0,138164832.0,137064832.0
4292014.5,138176112.0,137029376.0
4299267.5,138136624.0,137029376.0
4278315.0,138171280.0,137018096.0
4287985.5,138153552.0,137004400.0
4290403.0,138158384.0,136997952.0
4275897.5,138157584.0,136991504.0
4296044.0,138187392.0,137050336.0
4284762.0,138214800.0,137017296.0
4288791.0,138200288.0,137059200.0
4286373.5,138260736.0,137046304.0
4298461.5,138193040.0,137002784.0
4294432.0,138251056.0,137072896.0
4300073.5,138267184.0,137091424.0
4297655.5,138285712.0,137066448.0
4309743.5,138289744.0,137099488.0
4300073.5,138352608.0,137107552.0
4300879.0,138317136.0,137077728.0
4296044.0,138364688.0,137102704.0
4299267.5,138351792.0,137110768.0
4303296.5,138403376.0,137088208.0
4308132.0,138410624.0,137113184.0
4302491.0,138416256.0,137113184.0
4300073.5,138364688.0,137096256.0
4300073.5,138318752.0,137060800.0
4295238.0,138195456.0,137068064.0
4284762.0,138138240.0,137072080.0
4285568.0,138089088.0,137043888.0
4293626.5,138043152.0,137069664.0
4282344.5,138049600.0,136997952.0
4282344.5,138033472.0,137043072.0
4277509.0,138016560.0,137022128.0
4284762.0,138048784.0,137032608.0
4286373.5,138016560.0,137044688.0
4282344.5,137942416.0,137031792.0
4285568.0,137988352.0,137024544.0
4289597.0,137986736.0,137010848.0
4286373.5,138001248.0,137089008.0
4282344.5,138036704.0,137036624.0
4292014.5,137994000.0,137034208.0
4289597.0,137979488.0,137045488.0
4300073.5,138014144.0,136978608.0
4287179.5,138050400.0,137035824.0
4289597.0,138062496.0,137090624.0
4291209.0,138020592.0,137042272.0
4293626.5,138000432.0,137053552.0
4291209.0,138035088.0,137092240.0
4294432.0,138057648.0,137077728.0
4286373.5,138066528.0,137058384.0
4288791.0,138097136.0,137118016.0
4288791.0,138118896.0,137064832.0
4288791.0,138123744.0,137130112.0
4292820.5,138121312.0,137093040.0
4294432.0,138168864.0,137077728.0
4293626.5,138166448.0,137075312.0
4296044.0,138180144.0,137131728.0
4289597.0,138209152.0,137172016.0
4290403.0,138241392.0,137155088.0
4290403.0,138238176.0,137148640.0
4285568.0,138305056.0,137134944.0
4290403.0,138253472.0,137149456.0
4293626.5,138296192.0,137155904.0
4292820.5,138238176.0,137136560.0
4292014.5,138346960.0,137146224.0
4296044.0,138317136.0,137166368.0
4293626.5,138288128.0,137201024.0
4283956.0,138255088.0,137184912.0
4287985.5,138169664.0,137190544.0
4271868.0,138093120.0,137138976.0
4277509.0,138031056.0,137141392.0
4276703.5,138014144.0,137118832.0
4267033.0,138013328.0,137150256.0
4261392.0,138002048.0,137129312.0
4265421.0,137944832.0,137070480.0
4262198.0,137920656.0,137066448.0
4258974.5,137900512.0,137117216.0
4258168.5,137914208.0,137083376.0
4256557.0,137906960.0,137083376.0
4264615.5,137942416.0,137065648.0
4254139.0,137906960.0,137088208.0
4263003.5,137930336.0,137029376.0
4271062.5,137914208.0,137061616.0
4259780.0,137935968.0,137121248.0
4262198.0,137965792.0,137147040.0
4258168.5,137935168.0,137088208.0
4263809.5,137941616.0,137107552.0
4256557.0,137998016.0,137126080.0
4260586.0,137977872.0,137086592.0
4260586.0,137951280.0,137123664.0
4259780.0,137981904.0,137082560.0
4255751.0,137989152.0,137184912.0
4263003.5,138018976.0,137191360.0
4259780.0,138035904.0,137081760.0
4254139.0,138005280.0,137100288.0
4266227.0,138056848.0,137118832.0
4259780.0,138058464.0,137101104.0
4263003.5,138107616.0,137154288.0
4265421.0,138110848.0,137176048.0
4258974.5,138144688.0,137146224.0
4264615.5,138163216.0,137125280.0
4269450.5,138191424.0,137155088.0
4262198.0,138180144.0,137230032.0
4270256.5,138150336.0,137222784.0
4263003.5,138258320.0,137221168.0
4263809.5,138234944.0,137167184.0
4263003.5,138287328.0,137274352.0
4272674.0,138266368.0,137190544.0
4266227.0,138334864.0,137220368.0
4268644.5,138276048.0,137250176.0
4265421.0,138310688.0,137210688.0
4263809.5,138334064.0,137263072.0
4259780.0,138378384.0,137248576.0
4263809.5,138321984.0,137252608.0
4252527.5,138274432.0,137250176.0
4246886.5,138168064.0,137249376.0
4250916.0,138064912.0,137196192.0
4249304.0,138049600.0,137205056.0
4254945.0,137995600.0,137230032.0
4252527.5,137973840.0,137147040.0
4258974.5,137969008.0,137173632.0
4236410.5,137977872.0,137205856.0
4237216.0,137964976.0,137181680.0
4241245.5,137963376.0,137137360.0
4237216.0,137902928.0,137160736.0
4229157.5,137923888.0,137159920.0
4240439.5,137930336.0,137143008.0
4229157.5,137919040.0,137148640.0
4237216.0,137977072.0,137153472.0
4239633.5,137933552.0,137128496.0
4239633.5,137922272.0,137129312.0
4235604.5,137975456.0,137133328.0
4226740.0,137946448.0,137198608.0
4236410.5,137969008.0,137145424.0
4232381.0,137950480.0,137184912.0
4231575.0,137940000.0,137128496.0
4228351.5,137939200.0,137167184.0
4232381.0,137946448.0,137138976.0
4237216.0,137956928.0,137088208.0
4234798.5,137982704.0,137184096.0
4224322.5,138027840.0,137182496.0
4236410.5,138041536.0,137194576.0
4231575.0,138052816.0,137180080.0
4225934.0,138064912.0,137174432.0
4224322.5,138110848.0,137161536.0
4232381.0,138141472.0,137229232.0
4229157.5,138164832.0,137203440.0
4227546.0,138152752.0,137245344.0
4229963.5,138153552.0,137186528.0
4238022.0,138169664.0,137189744.0
4229157.5,138206736.0,137180080.0
4233187.0,138246224.0,137237296.0
4229157.5,138199488.0,137231648.0
4240439.5,138277648.0,137238096.0
4236410.5,138280080.0,137248576.0
4246886.5,138276848.0,137292896.0
4237216.0,138292160.0,137300960.0
4241245.5,138334864.0,137244544.0
4246080.5,138374352.0,137221168.0
4237216.0,138370336.0,137282416.0
4252527.5,138340512.0,137263072.0
4252527.5,138407392.0,137266304.0
4245274.5,138401760.0,137240512.0
4235604.5,138443664.0,137267920.0
4238828.0,138391280.0,137260656.0
4242051.5,138342128.0,137248576.0
4233992.5,138326000.0,137284032.0
4235604.5,138199488.0,137255824.0
4238828.0,138160000.0,137207472.0
4228351.5,138140656.0,137201824.0
4232381.0,138121312.0,137179264.0
4229157.5,138113264.0,137194576.0
4217069.5,138101984.0,137218752.0
4224322.5,138068128.0,137191360.0
4226740.0,138044768.0,137175232.0
4221905.0,138069744.0,137185712.0
4219487.0,138054432.0,137164768.0
4217875.5,138037504.0,137169600.0
4220293.0,138075392.0,137170400.0
4225934.0,138069744.0,137173632.0
4214652.0,138078608.0,137135744.0
4223516.5,138101984.0,137191360.0
4217875.5,138092304.0,137074512.0
4219487.0,138127760.0,137168784.0
4216263.5,138085056.0,137198608.0
4214652.0,138117296.0,137192960.0
4215458.0,138114064.0,137230848.0
4223516.5,138081024.0,137181680.0
4220293.0,138065712.0,137169600.0
4221099.0,138143888.0,137206672.0
4227546.0,138151136.0,137189744.0
4223516.5,138160800.0,137185712.0
4229963.5,138128576.0,137163152.0
4220293.0,138185792.0,137140592.0
4225128.0,138160800.0,137208272.0
4220293.0,138225280.0,137218752.0
4222710.5,138250256.0,137226000.0
4223516.5,138255904.0,137185712.0
4225934.0,138315536.0,137199408.0
4221099.0,138305056.0,137197808.0
4228351.5,138270400.0,137140592.0
4224322.5,138314720.0,137171216.0
4220293.0,138347760.0,137247760.0
4232381.0,138361472.0,137230032.0
4224322.5,138406592.0,137230032.0
4226740.0,138413840.0,137234864.0
4221905.0,138388064.0,137263072.0
4231575.0,138425136.0,137211504.0
4229963.5,138452528.0,137262272.0
4228351.5,138496048.0,137249376.0
4232381.0,138481536.0,137252608.0
4238022.0,138487184.0,137280800.0
4241245.5,138498464.0,137273552.0
4233187.0,138515392.0,137313040.0
4242857.0,138579856.0,137269520.0
4235604.5,138588720.0,137296112.0
4234798.5,138618528.0,137341248.0
4233992.5,138581472.0,137268720.0
4242857.0,138602416.0,137315456.0
4242857.0,138528272.0,137262272.0
4237216.0,138474288.0,137298528.0
4240439.5,138339712.0,137255024.0
4235604.5,138308272.0,137213920.0
4227546.0,138299408.0,137245344.0
4240439.5,138253472.0,137217952.0
4231575.0,138289744.0,137190544.0
4232381.0,138267984.0,137196192.0
4232381.0,138218832.0,137207472.0
4230769.0,138270400.0,137201824.0
4226740.0,138260736.0,137210688.0
4220293.0,138305056.0,137180080.0
4232381.0,138337296.0,137205856.0
4226740.0,138276848.0,137226000.0
4231575.0,138254288.0,137191360.0
4223516.5,138337296.0,137201824.0
4233992.5,138282496.0,137211504.0
4230769.0,138304256.0,137198608.0
4238022.0,138298608.0,137184912.0
4232381.0,138245424.0,137192160.0
4240439.5,138289744.0,137164768.0
4229963.5,138298608.0,137155904.0
4238828.0,138238176.0,137172816.0
4230769.0,138309088.0,137157504.0
4231575.0,138316336.0,137187328.0
4235604.5,138363888.0,137168784.0
4227546.0,138389664.0,137158320.0
4231575.0,138373552.0,137216336.0
4235604.5,138430768.0,137243744.0
4229157.5,138410624.0,137222784.0
4225128.0,138448496.0,137191360.0
4229963.5,138423520.0,137215536.0
4236410.5,138469456.0,137246960.0
4242857.0,138456560.0,137213120.0
4231575.0,138495232.0,137256624.0
4239633.5,138535536.0,137242128.0
4221905.0,138574208.0,137255024.0
4233187.0,138566160.0,137304176.0
4237216.0,138588720.0,137292080.0
4233992.5,138594352.0,137290480.0
4243663.0,138573408.0,137264688.0
4231575.0,138612896.0,137304176.0
4235604.5,138701536.0,137330768.0
4239633.5,138666880.0,137300144.0
4242857.0,138646736.0,137335600.0
4252527.5,138696704.0,137324320.0
4256557.0,138676560.0,137368640.0
4252527.5,138725712.0,137389600.0
4250110.0,138748272.0,137383952.0
4248498.0,138761168.0,137420224.0
4252527.5,138809520.0,137327552.0
4246886.5,138834512.0,137410544.0
4250916.0,138852240.0,137375088.0
4246886.5,138774064.0,137343664.0
4247692.5,138732160.0,137391216.0
4236410.5,138654800.0,137380736.0
4236410.5,138634656.0,137350912.0
4238828.0,138554064.0,137310624.0
4243663.0,138492816.0,137323520.0
4244469.0,138527472.0,137363008.0
4238022.0,138497648.0,137302560.0
4230769.0,138504096.0,137296112.0
4239633.5,138492016.0,137311424.0
4231575.0,138499264.0,137298528.0
4231575.0,138525856.0,137343664.0
4229963.5,138518608.0,137319488.0
4231575.0,138471872.0,137259856.0
4226740.0,138508944.0,137316256.0
4229157.5,138554864.0,137281616.0
4228351.5,138604032.0,137300144.0
4224322.5,138611280.0,137324320.0
4232381.0,138533920.0,137276784.0
4229963.5,138558896.0,137334000.0
4231575.0,138549232.0,137355744.0
4225128.0,138568576.0,137320288.0
4221905.0,138571792.0,137320288.0
4223516.5,138585488.0,137338832.0
4224322.5,138603216.0,137311424.0
4212234.5,138589520.0,137396848.0
4225934.0,138579856.0,137321104.0
4223516.5,138634656.0,137308208.0
4220293.0,138614512.0,137335600.0
4224322.5,138613696.0,137338832.0
4217875.5,138641104.0,137338016.0
4214652.0,138704768.0,137366224.0
4233992.5,138685424.0,137325136.0
4228351.5,138699120.0,137357360.0
4233992.5,138749088.0,137390400.0
4228351.5,138763584.0,137346080.0
4226740.0,138753920.0,137374288.0
4231575.0,138791792.0,137459712.0
4228351.5,138757136.0,137418608.0
4229963.5,138808720.0,137450032.0
4229157.5,138795824.0,137409744.0
4233992.5,138829664.0,137358176.0
4237216.0,138817584.0,137413776.0
4231575.0,138852240.0,137446000.0
4229963.5,138857072.0,137405712.0
4236410.5,138873184.0,137446816.0
4238828.0,138911872.0,137423440.0
4244469.0,138894144.0,137479040.0
4242051.5,138958608.0,137479856.0
4248498.0,138981168.0,137466160.0
4237216.0,138986000.0,137452448.0
4238022.0,138973920.0,137484688.0
4247692.5,138981984.0,137450032.0
4242857.0,139031136.0,137465344.0
4242857.0,138987616.0,137450848.0
4242857.0,138955392.0,137441168.0
4248498.0,138939264.0,137483072.0
4242857.0,138801472.0,137444400.0
4242051.5,138827248.0,137433920.0
4236410.5,138749888.0,137404096.0
4234798.5,138733776.0,137446816.0
4237216.0,138698320.0,137412160.0
4237216.0,138674944.0,137452448.0
4233992.5,138709600.0,137411360.0
4229157.5,138722496.0,137404912.0
4237216.0,138681392.0,137401680.0
4234798.5,138671728.0,137404096.0
4231575.0,138741024.0,137373472.0
4232381.0,138759568.0,137449232.0
4232381.0,138794208.0,137375904.0
4230769.0,138753920.0,137401680.0
4226740.0,138765200.0,137436336.0
4229157.5,138765200.0,137391216.0
4229157.5,138762784.0,137421024.0
4231575.0,138750688.0,137408944.0
4233187.0,138761984.0,137387984.0
4232381.0,138744256.0,137371056.0
4228351.5,138765200.0,137396048.0
4227546.0,138730544.0,137411360.0
4233992.5,138734576.0,137355744.0
4228351.5,138765200.0,137403296.0
4233187.0,138795024.0,137433120.0
4234798.5,138789376.0,137416992.0
4235604.5,138774064.0,137399264.0
4237216.0,138825648.0,137416192.0
4238022.0,138849824.0,137415392.0
4238022.0,138830480.0,137404912.0
4242051.5,138907840.0,137423440.0
4239633.5,138878832.0,137425856.0
4238828.0,138874000.0,137408944.0
4238022.0,138886080.0,137424256.0
4241245.5,138947328.0,137466960.0
4244469.0,138913472.0,137442784.0
4248498.0,138932016.0,137456480.0
4250916.0,138937648.0,137413776.0
4245274.5,138973120.0,137453264.0
4248498.0,139023888.0,137513696.0
4258974.5,138978752.0,137488720.0
4254945.0,139041616.0,137461312.0
4258974.5,139042416.0,137503216.0
4263003.5,139049664.0,137454864.0
4263809.5,139066592.0,137522560.0
4267839.0,139106080.0,137519344.0
4263003.5,139125424.0,137492752.0
4260586.0,139135904.0,137490336.0
4268644.5,139143152.0,137500800.0
4265421.0,139110112.0,137567696.0
4268644.5,139193920.0,137545136.0
4261392.0,139124608.0,137516112.0
4273480.0,139042416.0,137528208.0
4257362.5,138981984.0,137505648.0
4263003.5,138911872.0,137519344.0
4260586.0,138892528.0,137492752.0
4256557.0,138803888.0,137412160.0
4246080.5,138837728.0,137496784.0
4253333.5,138818384.0,137429088.0
4249304.0,138796624.0,137396048.0
4250110.0,138817584.0,137451648.0
4250110.0,138832896.0,137416992.0
4250916.0,138828864.0,137458096.0
4255751.0,138778896.0,137429888.0
4263809.5,138857872.0,137464544.0
4255751.0,138897360.0,137474208.0
4258974.5,138841760.0,137436336.0
4262198.0,138880432.0,137448432.0
4263003.5,138874000.0,137433120.0
4253333.5,138865936.0,137425856.0
4258974.5,138849008.0,137467760.0
4257362.5,138819200.0,137405712.0
4260586.0,138776480.0,137408128.0
4262198.0,138806304.0,137412160.0
4262198.0,138811936.0,137413776.0
4265421.0,138829664.0,137439568.0
4263003.5,138832896.0,137401680.0
4270256.5,138834512.0,137413776.0
4270256.5,138881248.0,137462128.0
4269450.5,138877216.0,137500000.0
4275091.5,138866736.0,137432304.0
4274285.5,138885280.0,137473408.0
4271062.5,138894944.0,137405712.0
4280732.5,138949744.0,137416992.0
4283150.0,138925568.0,137489520.0
4286373.5,138986816.0,137430688.0
4279121.0,138969088.0,137472608.0
4287179.5,138950544.0,137450032.0
4275897.5,138966672.0,137445200.0
4278315.0,139008576.0,137416192.0
4276703.5,139014208.0,137452448.0
4283956.0,139067392.0,137497584.0
4285568.0,139069008.0,137476624.0
4293626.5,139067392.0,137516928.0
4286373.5,139132672.0,137526592.0
4293626.5,139139920.0,137445200.0
4294432.0,139149600.0,137466160.0
4292014.5,139162496.0,137469376.0
4288791.0,139211648.0,137490336.0
4295238.0,139152016.0,137526592.0
4292014.5,139207616.0,137552384.0
4296850.0,139182640.0,137480656.0
4301685.0,139229376.0,137530624.0
4291209.0,139202784.0,137514512.0
4293626.5,139155232.0,137504032.0
4291209.0,139125424.0,137518528.0
4292014.5,138973920.0,137440368.0
4289597.0,138922352.0,137469376.0
4283956.0,138890112.0,137498384.0
4288791.0,138878016.0,137466160.0
4284762.0,138860288.0,137449232.0
4287985.5,138854656.0,137398464.0
4284762.0,138799040.0,137411360.0
4282344.5,138798240.0,137401680.0
4284762.0,138851424.0,137355744.0
4290403.0,138848208.0,137394432.0
4280732.5,138861904.0,137458096.0
4289597.0,138914288.0,137395232.0
4284762.0,138889312.0,137372672.0
4279926.5,138910256.0,137399264.0
4290403.0,138931216.0,137427472.0
4287985.5,138886080.0,137376704.0
4290403.0,138883664.0,137370256.0
4289597.0,138904608.0,137380736.0
4287179.5,138867552.0,137383952.0
4284762.0,138868352.0,137355744.0
4283956.0,138828864.0,137399264.0
4285568.0,138883664.0,137387184.0
4291209.0,138847392.0,137338832.0
4288791.0,138865136.0,137362192.0
4283956.0,138900592.0,137371056.0
4277509.0,138901392.0,137374288.0
4289597.0,138929600.0,137384768.0
4285568.0,138962640.0,137372672.0
4283956.0,138973120.0,137363808.0
4302491.0,138997296.0,137376704.0
4296850.0,138984400.0,137353328.0
4301685.0,138975536.0,137365424.0
4301685.0,138993264.0,137380736.0
4291209.0,139085136.0,137381536.0
4301685.0,139048864.0,137371872.0
4292820.5,139105280.0,137408128.0
4300073.5,139109312.0,137346880.0
4297655.5,139087552.0,137392016.0
4302491.0,139101248.0,137334800.0
4304102.5,139157648.0,137425856.0
4310549.5,139141536.0,137437136.0
4307326.0,139139120.0,137432304.0
4309743.5,139192304.0,137413776.0
4304908.5,139200368.0,137450032.0
4312161.0,139194720.0,137462128.0
4302491.0,139213264.0,137406528.0
4309743.5,139184256.0,137483072.0
4308132.0,139146368.0,137410544.0
4308132.0,139051280.0,137441984.0
4300879.0,138965056.0,137350112.0
4306520.0,138911872.0,137373472.0
4296850.0,138852240.0,137324320.0
4303296.5,138790176.0,137337216.0
4304102.5,138795024.0,137313840.0
4289597.0,138807920.0,137241312.0
4296044.0,138807104.0,137289664.0
4292014.5,138791792.0,137303376.0
4284762.0,138799856.0,137271936.0
4292014.5,138821616.0,137300144.0
4292820.5,138825648.0,137253408.0
4287985.5,138850624.0,137312240.0
4294432.0,138878016.0,137233264.0
4292820.5,138849824.0,137250176.0
4301685.0,138864320.0,137285648.0
4293626.5,138871568.0,137222784.0
4300073.5,138808720.0,137249376.0
4291209.0,138852240.0,137268720.0
4292820.5,138767616.0,137221984.0
4296850.0,138794208.0,137187328.0
4297655.5,138835312.0,137246960.0
4291209.0,138797440.0,137242128.0
4296850.0,138803888.0,137196992.0
4300879.0,138856256.0,137233264.0
4295238.0,138847392.0,137267920.0
4302491.0,138869152.0,137197808.0
4310549.5,138852240.0,137236480.0
4307326.0,138866736.0,137197808.0
4304908.5,138886080.0,137267104.0
4304102.5,138936848.0,137200224.0
4308937.5,138955392.0,137243744.0
4304908.5,138945712.0,137290480.0
4308132.0,138964256.0,137251792.0
4300879.0,139012608.0,137241312.0
4290403.0,139017440.0,137259856.0
4301685.0,138985200.0,137271136.0
4304908.5,139031936.0,137254208.0
4315384.5,139051280.0,137241312.0
4322637.5,139089968.0,137252608.0
4314579.0,139009376.0,137276784.0
4324249.0,139099632.0,137300960.0
4308132.0,139074656.0,137294512.0
4320220.0,139113328.0,137279200.0
4312161.0,139023072.0,137292080.0
4313773.0,139035968.0,137293696.0
4305714.5,138905424.0,137265488.0
4297655.5,138863520.0,137231648.0
4302491.0,138728944.0,137230848.0
4294432.0,138724912.0,137135744.0
4294432.0,138641904.0,137118016.0
4289597.0,138641904.0,137096256.0
4293626.5,138603216.0,137123664.0
4283150.0,138683008.0,137110768.0
4296850.0,138575024.0,137079344.0
4289597.0,138624176.0,137102704.0
4294432.0,138591136.0,137089824.0
4299267.5,138645136.0,137081760.0
4287179.5,138644320.0,137080960.0
4289597.0,138701536.0,137064832.0
4292014.5,138731360.0,137131728.0
4294432.0,138631424.0,137101104.0
4299267.5,138653184.0,137044688.0
4298461.5,138611280.0,137111568.0
4291209.0,138653184.0,137076112.0
4293626.5,138649968.0,137066448.0
4294432.0,138642704.0,137071280.0
4293626.5,138606448.0,137126880.0
4292014.5,138649152.0,137064832.0
4296044.0,138617728.0,137072080.0
4293626.5,138666880.0,137010032.0
4294432.0,138615312.0,137069664.0
4298461.5,138647552.0,137034208.0
4294432.0,138713632.0,137046304.0
4302491.0,138671728.0,137117216.0
4297655.5,138697504.0,137101104.0
4298461.5,138747472.0,137089824.0
4304908.5,138781312.0,137157504.0
4303296.5,138729744.0,137114000.0
4312161.0,138803888.0,137078528.0
4307326.0,138793408.0,137109968.0
4307326.0,138769232.0,137098688.0
4305714.5,138820000.0,137145424.0
4311355.5,138785344.0,137105136.0
4314579.0,138896560.0,137110768.0
4309743.5,138859488.0,137150256.0
4307326.0,138903008.0,137148640.0
4306520.0,138943296.0,137188944.0
4313773.0,138865136.0,137093040.0
4316190.5,138790176.0,137171216.0
4302491.0,138716048.0,137138176.0
4302491.0,138654000.0,137058384.0
4298461.5,138564544.0,137084976.0
4299267.5,138518608.0,137054352.0
4293626.5,138475904.0,137027760.0
4299267.5,138460592.0,137045488.0
4289597.0,138496048.0,137010032.0
4296044.0,138502496.0,137035824.0
4284762.0,138442048.0,137001984.0
4294432.0,138467840.0,136987472.0
4292820.5,138495232.0,137039040.0
4287179.5,138537952.0,137024544.0
4288791.0,138535536.0,137024544.0
4300879.0,138547616.0,137060800.0
4297655.5,138533920.0,137008432.0
4299267.5,138545200.0,137064832.0
4297655.5,138488784.0,137021312.0
4296044.0,138523440.0,137022128.0
4294432.0,138502496.0,137068064.0
4294432.0,138478320.0,137046304.0
4297655.5,138497648.0,137034208.0
4306520.0,138492816.0,137016480.0
4300073.5,138501680.0,137061616.0
4300073.5,138519408.0,137068064.0
4307326.0,138467840.0,136997136.0
4298461.5,138526672.0,137081760.0
4303296.5,138570176.0,137088208.0
4303296.5,138546816.0,137080144.0
4312161.0,138505712.0,137049520.0
4304908.5,138626592.0,137087392.0
4304102.5,138654800.0,137084176.0
4304908.5,138604832.0,137081760.0
4311355.5,138579040.0,137047104.0
4314579.0,138664464.0,137099488.0
4312161.0,138687040.0,137068064.0
4313773.0,138740224.0,137078528.0
4312161.0,138748272.0,137109152.0
4316190.5,138682192.0,137136560.0
4313773.0,138749888.0,137089824.0
4316190.5,138772448.0,137093040.0
4311355.5,138715232.0,137123664.0
4307326.0,138692672.0,137089008.0
4313773.0,138638688.0,137122048.0
4309743.5,138600800.0,137089008.0
4304908.5,138474288.0,137047920.0
4312161.0,138421904.0,137063216.0
4299267.5,138371936.0,137080144.0
4295238.0,138332448.0,137013264.0
4289597.0,138325200.0,136994720.0
4296850.0,138304256.0,136989888.0
4291209.0,138353408.0,137039040.0
4292014.5,138360656.0,137000368.0
4293626.5,138313120.0,137009232.0
4283150.0,138312304.0,136984256.0
4295238.0,138328432.0,136942352.0
4296044.0,138317952.0,137020512.0
4296044.0,138306672.0,137029376.0
4287179.5,138331648.0,137010032.0
4287179.5,138321984.0,137022928.0
4298461.5,138357440.0,136989888.0
4292820.5,138342128.0,136999568.0
4290403.0,138282496.0,136988272.0
4294432.0,138318752.0,136941536.0
4288791.0,138293776.0,137038240.0
4283956.0,138303440.0,137012448.0
4287179.5,138381616.0,137016480.0
4288791.0,138381616.0,137050336.0
4286373.5,138360656.0,137022928.0
4285568.0,138365488.0,137099488.0
4282344.5,138425936.0,137130912.0
4292014.5,138422704.0,137144608.0
4289597.0,138452528.0,137091424.0
4300073.5,138429152.0,137109968.0
4300879.0,138514576.0,137080144.0
4290403.0,138524256.0,137134944.0
4305714.5,138546816.0,137111568.0
4299267.5,138531504.0,137207472.0
4296044.0,138623376.0,137127696.0
4302491.0,138603216.0,137125280.0
4296044.0,138620144.0,137182496.0
4301685.0,138632240.0,137222784.0
4309743.5,138668496.0,137182496.0
4315384.5,138654000.0,137195392.0
4314579.0,138674944.0,137202640.0
4312161.0,138660432.0,137210688.0
4300073.5,138595968.0,137234864.0
4312161.0,138525856.0,137225200.0
4308132.0,138463008.0,137186528.0
4307326.0,138400144.0,137148640.0
4304102.5,138357440.0,137228432.0
4304908.5,138342928.0,137099488.0
4306520.0,138300224.0,137173632.0
4300879.0,138295392.0,137141392.0
4301685.0,138281680.0,137051936.0
4299267.5,138258320.0,137143808.0
4291209.0,138304256.0,137124464.0
4294432.0,138294576.0,137136560.0
4292820.5,138235744.0,137136560.0
4295238.0,138308272.0,137149456.0
4296044.0,138317136.0,137167184.0
4298461.5,138360656.0,137151872.0
4304908.5,138320368.0,137198608.0
4298461.5,138342928.0,137191360.0
4299267.5,138334864.0,137179264.0
4293626.5,138346160.0,137152672.0
4300073.5,138326816.0,137198608.0
4296850.0,138317952.0,137216336.0
4300073.5,138362272.0,137227616.0
4302491.0,138357440.0,137198608.0
4298461.5,138394512.0,137209088.0
4296044.0,138392080.0,137184096.0
4298461.5,138434800.0,137255824.0
4299267.5,138441248.0,137206672.0
4305714.5,138425136.0,137241312.0
4309743.5,138433184.0,137282416.0
4312967.0,138483952.0,137248576.0
4317802.0,138463008.0,137192960.0
4309743.5,138510544.0,137236480.0
4317802.0,138534720.0,137291280.0
4316996.5,138576624.0,137282416.0
4316996.5,138606448.0,137334000.0
4308937.5,138558096.0,137292080.0
4316190.5,138590336.0,137346080.0
4308937.5,138629824.0,137271136.0
4312967.0,138625792.0,137323520.0
4309743.5,138637872.0,137296928.0
4309743.5,138686224.0,137325136.0
4310549.5,138678176.0,137322704.0
4308937.5,138646736.0,137346880.0
4311355.5,138528272.0,137360592.0
4308937.5,138473472.0,137341248.0
4300073.5,138420288.0,137342864.0
4306520.0,138370336.0,137306592.0
4301685.0,138326000.0,137284832.0
4300073.5,138321984.0,137221168.0
4287985.5,138296992.0,137267104.0
4286373.5,138273632.0,137244544.0
4292014.5,138333264.0,137288064.0
4290403.0,138288128.0,137233264.0
4294432.0,138287328.0,137236480.0
4289597.0,138308272.0,137276784.0
4288791.0,138314720.0,137268720.0
4288791.0,138379200.0,137277584.0
4292820.5,138374352.0,137318688.0
4285568.0,138365488.0,137259040.0
4279926.5,138360656.0,137256624.0
4272674.0,138368720.0,137300960.0
4282344.5,138361472.0,137308208.0
4276703.5,138346160.0,137340432.0
4279121.0,138364688.0,137301760.0
4280732.5,138305056.0,137290480.0
4274285.5,138403376.0,137312240.0
4280732.5,138406592.0,137353328.0
4265421.0,138396928.0,137348496.0
4270256.5,138440432.0,137301760.0
4264615.5,138446080.0,137389600.0
4264615.5,138457360.0,137373472.0
4263003.5,138471056.0,137358976.0
4265421.0,138456560.0,137365424.0
4262198.0,138479920.0,137348496.0
4263809.5,138457360.0,137375088.0
4262198.0,138552448.0,137391216.0
4259780.0,138517808.0,137411360.0
4265421.0,138595168.0,137423440.0
4263003.5,138586304.0,137421824.0
4256557.0,138644320.0,137436336.0
4268644.5,138651568.0,137452448.0
4267033.0,138670912.0,137491136.0
4272674.0,138687040.0,137457296.0
4270256.5,138691872.0,137437136.0
