timestamps,eeg_1,eeg_2,eeg_3,eeg_4,ppg_1,ppg_2,ppg_3
1553360373.6984904,,,,,2361978.0,164222352.0,159082560.0
1553360373.6984913,801.831481934,782.490844727,781.282043457,801.831481934,,,
1553360373.7023902,830.439575195,788.937744141,784.505493164,832.857116699,,,
1553360373.7040074,,,,,,,
1553360373.7041216,,,,,,,
1553360373.7062891,838.901123047,787.728942871,785.714294434,838.901123047,,,
1553360373.7101879,816.336975098,790.549438477,788.131896973,805.054931641,,,
1553360373.7140870,797.399291992,792.161193848,789.340637207,801.025634766,,,
1553360373.7140896,,,,,2360366.25,164216704.0,159094656.0
1553360373.7179859,813.919433594,788.534790039,788.937744141,835.274719238,,,
1553360373.7204330,,,,,,,
1553360373.7218847,838.095214844,792.161193848,792.967041016,840.512817383,,,
1553360373.7236409,,,,,,,
1553360373.7237551,,,,,,,
1553360373.7257836,824.798522949,794.578735352,790.14654541,807.47253418,,,
1553360373.7296827,801.831481934,792.161193848,787.728942871,785.311340332,,,
1553360373.7296889,,,,,2366813.25,164207840.0,159088208.0
1553360373.7335815,815.934082031,787.32598877,786.923095703,809.487182617,,,
1553360373.7374804,842.52746582,783.699645996,786.1171875,835.274719238,,,
1553360373.7413793,836.080566406,788.937744141,787.32598877,813.919433594,,,
1553360373.7432745,,,,,,,
1553360373.7433884,,,,,,,
1553360373.7452784,807.069580078,791.355285645,787.728942871,791.355285645,,,
1553360373.7452881,,,,,2358754.5,164172384.0,159047104.0
1553360373.7491772,804.249084473,788.534790039,792.161193848,816.336975098,,,
1553360373.7530761,826.813171387,791.355285645,794.981689453,844.945068359,,,
1553360373.7556019,,,,,,,
1553360373.7569749,832.857116699,792.161193848,788.937744141,832.051269531,,,
1553360373.7608740,801.831481934,788.131896973,786.923095703,795.787536621,,,
1553360373.7608874,,,,,2361978.0,164226368.0,159035824.0
1553360373.7629080,,,,,,,
1553360373.7630219,,,,,,,
1553360373.7647729,790.549438477,788.131896973,786.520141602,792.161193848,,,
1553360373.7654197,,,,,,,
1553360373.7654197,,,,,,,
1553360373.7656245,,,,,,,
1553360373.7657464,,,,,,,
1553360373.7657685,,,,,,,
1553360373.7658019,,,,,,,
1553360373.7658217,,,,,,,
1553360373.7658694,,,,,,,
1553360373.7659042,,,,,,,
1553360373.7659218,,,,,,,
1553360373.7659431,,,,,,,
1553360373.7659600,,,,,,,
1553360373.7659752,,,,,,,
1553360373.7659881,,,,,,,
1553360373.7660041,,,,,,,
1553360373.7660165,,,,,,,
1553360373.7660289,,,,,,,
1553360373.7660613,,,,,,,
1553360373.7686718,819.560424805,790.14654541,786.923095703,823.992675781,,,
1553360373.7725706,824.798522949,789.743591309,786.1171875,833.260070801,,,
1553360373.7764697,796.190490723,788.937744141,778.05859375,799.816833496,,,
1553360373.7764866,,,,,2366813.25,164261824.0,159078528.0
1553360373.7803686,786.923095703,789.743591309,782.087890625,782.087890625,,,
1553360373.7825415,,,,,,,
1553360373.7826555,,,,,,,
1553360373.7842674,817.545776367,792.967041016,788.534790039,817.948730469,,,
1553360373.7881663,838.901123047,797.802185059,787.728942871,840.915771484,,,
1553360373.7907708,,,,,,,
1553360373.7920654,816.336975098,795.787536621,788.131896973,809.084228516,,,
1553360373.7920859,,,,,2366007.25,164246528.0,159063216.0
1553360373.7959642,794.578735352,785.311340332,784.908447266,785.714294434,,,
1553360373.7998631,811.904785156,787.728942871,787.728942871,810.293029785,,,
1553360373.8021748,,,,,,,
1553360373.8022888,,,,,,,
1553360373.8037620,829.230773926,792.161193848,786.1171875,832.857116699,,,
1553360373.8076611,814.725280762,784.908447266,780.879150391,804.652038574,,,
1553360373.8076851,,,,,2361978.0,164255392.0,159047104.0
1553360373.8115599,789.743591309,788.131896973,788.131896973,778.864440918,,,
1553360373.8154588,788.937744141,788.534790039,786.923095703,794.175842285,,,
1553360373.8193576,812.710632324,783.699645996,781.684997559,823.58972168,,,
1553360373.8218083,,,,,,,
1553360373.8219223,,,,,,,
1553360373.8232567,814.32232666,781.282043457,785.311340332,817.545776367,,,
1553360373.8232841,,,,,2363589.75,164260224.0,159093840.0
1553360373.8259397,,,,,,,
1553360373.8271556,789.743591309,783.699645996,789.743591309,785.714294434,,,
1553360373.8310544,784.102539062,783.296691895,786.923095703,784.908447266,,,
1553360373.8349533,811.098876953,779.670349121,782.087890625,821.978027344,,,
1553360373.8388524,827.619018555,778.864440918,780.879150391,832.857116699,,,
1553360373.8388834,,,,,2366007.25,164218320.0,159055168.0
1553360373.8414419,,,,,,,
1553360373.8415558,,,,,,,
1553360373.8427513,806.26373291,779.26739502,783.296691895,799.41394043,,,
1553360373.8466501,783.296691895,782.893798828,790.14654541,787.32598877,,,
1553360373.8505490,803.040283203,786.923095703,790.952392578,818.754577637,,,
1553360373.8544481,828.424926758,786.1171875,784.505493164,831.648376465,,,
1553360373.8544827,,,,,2361978.0,164303744.0,159106736.0
1553360373.8583469,817.142883301,787.728942871,785.714294434,802.637390137,,,
1553360373.8610754,,,,,,,
1553360373.8611088,,,,,,,
1553360373.8611891,,,,,,,
1553360373.8622458,799.010986328,784.505493164,790.14654541,787.32598877,,,
1553360373.8661447,814.32232666,781.282043457,784.102539062,816.336975098,,,
1553360373.8668928,,,,,,,
1553360373.8668928,,,,,,,
1553360373.8670979,,,,,,,
1553360373.8672197,,,,,,,
1553360373.8672419,,,,,,,
1553360373.8672752,,,,,,,
1553360373.8672950,,,,,,,
1553360373.8673425,,,,,,,
1553360373.8673775,,,,,,,
1553360373.8673949,,,,,,,
1553360373.8674159,,,,,,,
1553360373.8674328,,,,,,,
1553360373.8674481,,,,,,,
1553360373.8674610,,,,,,,
1553360373.8674769,,,,,,,
1553360373.8674891,,,,,,,
1553360373.8675015,,,,,,,
1553360373.8675337,,,,,,,
1553360373.8700438,838.095214844,784.908447266,783.699645996,836.886474609,,,
1553360373.8700819,,,,,2367619.0,164289232.0,159132528.0
1553360373.8739426,828.021972656,787.728942871,785.714294434,817.545776367,,,
1553360373.8778415,803.040283203,785.311340332,778.864440918,788.131896973,,,
1553360373.8807089,,,,,,,
1553360373.8808227,,,,,,,
1553360373.8817403,806.666687012,784.102539062,772.820495605,797.399291992,,,
1553360373.8856394,830.842468262,786.1171875,772.417602539,833.663024902,,,
1553360373.8856812,,,,,2370842.5,164331936.0,159113184.0
1553360373.8895383,834.065917969,789.743591309,782.087890625,835.67767334,,,
1553360373.8934371,803.443237305,792.564086914,783.296691895,799.41394043,,,
1553360373.8962777,,,,,,,
1553360373.8973360,779.670349121,787.728942871,780.476196289,793.369934082,,,
1553360373.9003425,,,,,,,
1553360373.9004560,,,,,,,
1553360373.9012351,806.666687012,786.520141602,790.952392578,820.769226074,,,
1553360373.9012804,,,,,2369230.75,164348064.0,159068064.0
1553360373.9051340,824.798522949,786.1171875,789.743591309,828.827819824,,,
1553360373.9090328,802.637390137,783.296691895,784.908447266,799.816833496,,,
1553360373.9129317,784.908447266,784.102539062,784.102539062,784.505493164,,,
1553360373.9168308,804.249084473,790.549438477,785.714294434,817.142883301,,,
1553360373.9168797,,,,,2375677.75,164367392.0,159152672.0
1553360373.9199758,,,,,,,
1553360373.9200895,,,,,,,
1553360373.9207296,829.633728027,793.772888184,785.714294434,843.73626709,,,
1553360373.9246285,816.336975098,792.564086914,786.923095703,813.516479492,,,
1553360373.9285274,790.14654541,791.355285645,788.131896973,784.505493164,,,
1553360373.9314466,,,,,,,
1553360373.9324265,797.399291992,784.908447266,782.490844727,807.47253418,,,
1553360373.9324789,,,,,2367619.0,164398832.0,159102704.0
1553360373.9363253,828.021972656,784.102539062,778.864440918,837.692321777,,,
1553360373.9396093,,,,,,,
1553360373.9397230,,,,,,,
1553360373.9402242,828.021972656,793.369934082,787.728942871,825.201477051,,,
1553360373.9441230,797.399291992,790.952392578,793.772888184,792.564086914,,,
1553360373.9480221,790.14654541,785.714294434,791.758239746,800.219787598,,,
1553360373.9480782,,,,,2365201.5,164396416.0,159113184.0
1553360373.9519210,817.545776367,792.161193848,791.355285645,842.930419922,,,
1553360373.9558198,825.201477051,790.549438477,787.32598877,850.58605957,,,
1553360373.9592428,,,,,,,
1553360373.9593563,,,,,,,
1553360373.9597187,802.637390137,786.1171875,787.32598877,807.875488281,,,
1553360373.9636178,793.772888184,783.296691895,785.714294434,796.190490723,,,
1553360373.9636772,,,,,2373260.0,164386736.0,159142192.0
1553360373.9666154,,,,,,,
1553360373.9675167,816.336975098,780.879150391,782.087890625,835.274719238,,,
1553360373.9683661,,,,,,,
1553360373.9683661,,,,,,,
1553360373.9685712,,,,,,,
1553360373.9686933,,,,,,,
1553360373.9687152,,,,,,,
1553360373.9687483,,,,,,,
1553360373.9687681,,,,,,,
1553360373.9688158,,,,,,,
1553360373.9688506,,,,,,,
1553360373.9688683,,,,,,,
1553360373.9688890,,,,,,,
1553360373.9689059,,,,,,,
1553360373.9689209,,,,,,,
1553360373.9689338,,,,,,,
1553360373.9689496,,,,,,,
1553360373.9689620,,,,,,,
1553360373.9689744,,,,,,,
1553360373.9690063,,,,,,,
1553360373.9714155,838.498168945,788.534790039,784.102539062,847.362609863,,,
1553360373.9753144,819.560424805,793.772888184,784.505493164,817.142883301,,,
1553360373.9788764,,,,,,,
1553360373.9789898,,,,,,,
1553360373.9792135,800.219787598,788.534790039,780.476196289,799.41394043,,,
1553360373.9792764,,,,,2363589.75,164407696.0,159120432.0
1553360373.9831123,825.201477051,786.1171875,778.461547852,831.245422363,,,
1553360373.9870112,844.139221191,787.728942871,783.296691895,862.271057129,,,
1553360373.9909101,830.439575195,788.937744141,788.131896973,830.439575195,,,
1553360373.9948092,808.278381348,790.549438477,790.14654541,799.41394043,,,
1553360373.9948757,,,,,2370842.5,164432672.0,159126080.0
1553360373.9985099,,,,,,,
1553360373.9986234,,,,,,,
1553360373.9987080,816.336975098,792.564086914,793.369934082,820.769226074,,,
1553360374.0017843,,,,,,,
1553360374.0026069,846.153869629,795.787536621,791.355285645,848.168518066,,,
1553360374.0065057,847.362609863,800.622680664,790.549438477,835.67767334,,,
1553360374.0104048,823.186828613,802.637390137,793.772888184,804.249084473,,,
1553360374.0104749,,,,,2366813.25,164451216.0,159156704.0
1553360374.0143037,817.142883301,794.578735352,790.952392578,808.278381348,,,
1553360374.0181434,,,,,,,
1553360374.0182025,842.930419922,788.534790039,790.14654541,840.915771484,,,
1553360374.0182567,,,,,,,
1553360374.0221014,856.227111816,792.967041016,791.355285645,835.274719238,,,
1553360374.0260005,830.439575195,792.967041016,788.534790039,793.772888184,,,
1553360374.0260742,,,,,2369230.75,164460880.0,159146224.0
1553360374.0298994,812.307678223,789.743591309,784.908447266,788.534790039,,,
1553360374.0337982,838.095214844,795.787536621,788.131896973,826.41027832,,,
1553360374.0369532,,,,,,,
1553360374.0376971,857.032958984,796.593383789,794.175842285,844.945068359,,,
1553360374.0377767,,,,,,,
1553360374.0378902,,,,,,,
1553360374.0415962,831.245422363,790.549438477,789.743591309,812.710632324,,,
1553360374.0416734,,,,,2359560.5,164428640.0,159119632.0
1553360374.0454950,804.249084473,791.355285645,786.1171875,797.802185059,,,
1553360374.0493939,821.978027344,799.010986328,790.952392578,825.604370117,,,
1553360374.0532928,851.79486084,803.040283203,796.593383789,843.73626709,,,
1553360374.0571918,840.915771484,792.967041016,796.996337891,817.142883301,,,
1553360374.0572727,,,,,2367619.0,164378688.0,159119632.0
1553360374.0574102,,,,,,,
1553360374.0575237,,,,,,,
1553360374.0610907,807.069580078,785.311340332,786.1171875,786.923095703,,,
1553360374.0649896,809.084228516,787.32598877,774.432250977,801.025634766,,,
1553360374.0688884,842.930419922,782.893798828,778.461547852,835.67767334,,,
1553360374.0698395,,,,,,,
1553360374.0698395,,,,,,,
1553360374.0700443,,,,,,,
1553360374.0701666,,,,,,,
1553360374.0701888,,,,,,,
1553360374.0702217,,,,,,,
1553360374.0702412,,,,,,,
1553360374.0702889,,,,,,,
1553360374.0703239,,,,,,,
1553360374.0703413,,,,,,,
1553360374.0703619,,,,,,,
1553360374.0703788,,,,,,,
1553360374.0703940,,,,,,,
1553360374.0704069,,,,,,,
1553360374.0704224,,,,,,,
1553360374.0704346,,,,,,,
1553360374.0704470,,,,,,,
1553360374.0704787,,,,,,,
1553360374.0721221,,,,,,,
1553360374.0727875,853.003662109,779.670349121,782.893798828,839.706970215,,,
1553360374.0728719,,,,,2361978.0,164312608.0,159006000.0
1553360374.0766864,815.53112793,783.296691895,779.670349121,805.457885742,,,
1553360374.0770438,,,,,,,
1553360374.0771570,,,,,,,
1553360374.0805852,804.249084473,781.684997559,785.714294434,795.384643555,,,
1553360374.0844841,842.930419922,791.355285645,786.923095703,832.051269531,,,
1553360374.0883832,864.285705566,797.802185059,783.699645996,846.153869629,,,
1553360374.0884712,,,,,2364395.5,164257808.0,159035024.0
1553360374.0922821,839.304016113,796.190490723,788.534790039,813.113525391,,,
1553360374.0961809,817.142883301,797.399291992,786.923095703,798.20513916,,,
1553360374.0966773,,,,,,,
1553360374.0967906,,,,,,,
1553360374.1000798,833.663024902,799.010986328,781.684997559,827.216125488,,,
1553360374.1039789,849.780212402,798.20513916,780.073242188,844.945068359,,,
1553360374.1040702,,,,,2366813.25,164245712.0,159107552.0
1553360374.1072910,,,,,,,
1553360374.1078777,832.051269531,793.772888184,782.087890625,816.739929199,,,
1553360374.1117766,805.054931641,791.355285645,782.490844727,788.534790039,,,
1553360374.1156754,811.904785156,789.340637207,778.864440918,806.26373291,,,
1553360374.1163108,,,,,,,
1553360374.1164238,,,,,,,
1553360374.1195745,836.886474609,788.131896973,781.282043457,836.080566406,,,
1553360374.1196694,,,,,2362784.0,164216704.0,159073696.0
1553360374.1234734,825.201477051,790.14654541,778.05859375,819.963378906,,,
1553360374.1273723,801.025634766,794.578735352,770.805847168,788.534790039,,,
1553360374.1312711,807.875488281,791.758239746,773.626403809,805.860778809,,,
1553360374.1351702,828.021972656,784.908447266,774.835144043,847.362609863,,,
1553360374.1352687,,,,,2359560.5,164225568.0,159007616.0
1553360374.1359444,,,,,,,
1553360374.1360574,,,,,,,
1553360374.1390691,829.633728027,786.923095703,778.05859375,834.065917969,,,
1553360374.1424599,,,,,,,
1553360374.1429679,808.278381348,783.699645996,778.461547852,785.714294434,,,
1553360374.1468668,799.010986328,783.699645996,778.864440918,789.340637207,,,
1553360374.1507659,825.604370117,794.578735352,776.043945312,828.827819824,,,
1553360374.1508679,,,,,2359560.5,164210256.0,159018096.0
1553360374.1546648,842.124511719,795.384643555,774.029296875,843.73626709,,,
1553360374.1555777,,,,,,,
1553360374.1556909,,,,,,,
1553360374.1585636,822.783874512,796.190490723,781.684997559,812.710632324,,,
1553360374.1624625,805.054931641,797.802185059,782.490844727,794.981689453,,,
1553360374.1663616,830.842468262,796.190490723,787.728942871,833.260070801,,,
1553360374.1664672,,,,,2364395.5,164152240.0,159064832.0
1553360374.1702604,856.227111816,797.399291992,799.010986328,854.615356445,,,
1553360374.1713128,,,,,,,
1553360374.1713128,,,,,,,
1553360374.1715176,,,,,,,
1553360374.1716399,,,,,,,
1553360374.1716621,,,,,,,
1553360374.1716950,,,,,,,
1553360374.1717145,,,,,,,
1553360374.1717622,,,,,,,
1553360374.1717970,,,,,,,
1553360374.1718144,,,,,,,
1553360374.1718349,,,,,,,
1553360374.1718519,,,,,,,
1553360374.1718669,,,,,,,
1553360374.1718798,,,,,,,
1553360374.1718953,,,,,,,
1553360374.1719074,,,,,,,
1553360374.1719198,,,,,,,
1553360374.1719511,,,,,,,
1553360374.1741593,835.67767334,798.20513916,796.996337891,824.798522949,,,
1553360374.1752112,,,,,,,
1553360374.1753242,,,,,,,
1553360374.1776288,,,,,,,
1553360374.1780581,809.890136719,794.175842285,791.758239746,803.040283203,,,
1553360374.1819572,817.545776367,789.743591309,788.937744141,820.769226074,,,
1553360374.1820664,,,,,2361172.25,164129664.0,158991504.0
1553360374.1858561,836.080566406,788.534790039,785.311340332,846.959716797,,,
1553360374.1897550,837.692321777,790.952392578,776.446899414,831.648376465,,,
1553360374.1936538,815.934082031,788.937744141,772.820495605,801.831481934,,,
1553360374.1948447,,,,,,,
1553360374.1949577,,,,,,,
1553360374.1975529,806.666687012,785.714294434,780.879150391,812.710632324,,,
1553360374.1976657,,,,,2359560.5,164178832.0,159042272.0
1553360374.2014518,834.065917969,790.549438477,787.728942871,843.333312988,,,
1553360374.2053506,844.542114258,796.593383789,790.14654541,842.52746582,,,
1553360374.2092495,818.351623535,797.399291992,789.743591309,806.26373291,,,
1553360374.2127976,,,,,,,
1553360374.2131486,799.816833496,790.952392578,784.908447266,791.758239746,,,
1553360374.2132649,,,,,2357142.75,164154656.0,158968944.0
1553360374.2144783,,,,,,,
1553360374.2145913,,,,,,,
1553360374.2170475,820.366271973,793.369934082,784.505493164,820.769226074,,,
1553360374.2209463,834.065917969,793.772888184,782.490844727,835.274719238,,,
1553360374.2248452,807.875488281,786.923095703,780.476196289,811.098876953,,,
1553360374.2287443,786.923095703,787.728942871,782.893798828,793.369934082,,,
1553360374.2288642,,,,,2359560.5,164092608.0,158982640.0
1553360374.2326431,806.666687012,789.743591309,781.684997559,812.710632324,,,
1553360374.2341118,,,,,,,
1553360374.2342246,,,,,,,
1553360374.2365420,834.46887207,787.728942871,779.26739502,837.289367676,,,
1553360374.2404408,819.560424805,786.923095703,778.05859375,814.725280762,,,
1553360374.2443399,788.131896973,786.520141602,779.26739502,782.490844727,,,
1553360374.2444632,,,,,2359560.5,164178016.0,159025344.0
1553360374.2479668,,,,,,,
1553360374.2482388,798.20513916,788.937744141,783.699645996,801.428588867,,,
1553360374.2521377,821.978027344,788.937744141,782.893798828,836.886474609,,,
1553360374.2537453,,,,,,,
1553360374.2538581,,,,,,,
1553360374.2560365,819.560424805,790.549438477,786.1171875,826.813171387,,,
1553360374.2599356,801.428588867,793.369934082,789.340637207,800.622680664,,,
1553360374.2600625,,,,,2363589.75,164190112.0,158982640.0
1553360374.2638345,798.608032227,787.32598877,786.923095703,807.47253418,,,
1553360374.2677333,825.201477051,784.102539062,784.908447266,836.886474609,,,
1553360374.2716322,840.512817383,782.490844727,783.699645996,839.706970215,,,
1553360374.2727859,,,,,,,
1553360374.2727859,,,,,,,
1553360374.2729907,,,,,,,
1553360374.2731135,,,,,,,
1553360374.2731354,,,,,,,
1553360374.2731681,,,,,,,
1553360374.2731876,,,,,,,
1553360374.2732353,,,,,,,
1553360374.2732704,,,,,,,
1553360374.2732878,,,,,,,
1553360374.2733080,,,,,,,
1553360374.2733247,,,,,,,
1553360374.2733400,,,,,,,
1553360374.2733526,,,,,,,
1553360374.2733679,,,,,,,
1553360374.2733786,,,,,,,
1553360374.2733800,,,,,,,
1553360374.2733924,,,,,,,
1553360374.2734237,,,,,,,
1553360374.2734914,,,,,,,
1553360374.2755313,811.098876953,780.879150391,784.505493164,809.487182617,,,
1553360374.2756617,,,,,2366813.25,164139344.0,159025344.0
1553360374.2794302,794.578735352,781.684997559,784.102539062,805.860778809,,,
1553360374.2831357,,,,,,,
1553360374.2833290,816.739929199,784.505493164,783.296691895,834.46887207,,,
1553360374.2872279,831.245422363,784.908447266,784.908447266,850.989013672,,,
1553360374.2911270,814.32232666,784.102539062,787.32598877,822.783874512,,,
1553360374.2912610,,,,,2357948.75,164170768.0,158983440.0
1553360374.2930121,,,,,,,
1553360374.2931249,,,,,,,
1553360374.2950258,791.758239746,785.311340332,786.520141602,794.981689453,,,
1553360374.2989247,812.710632324,786.520141602,781.282043457,819.560424805,,,
1553360374.3028235,839.304016113,786.520141602,779.26739502,844.945068359,,,
1553360374.3067226,828.827819824,787.32598877,780.073242188,822.380981445,,,
1553360374.3068602,,,,,2362784.0,164163520.0,159060000.0
1553360374.3106215,799.816833496,785.311340332,777.655700684,791.355285645,,,
1553360374.3126457,,,,,,,
1553360374.3127584,,,,,,,
1553360374.3145204,791.758239746,781.282043457,772.417602539,809.890136719,,,
1553360374.3183045,,,,,,,
1553360374.3184192,821.575073242,782.893798828,782.893798828,845.750915527,,,
1553360374.3223183,835.274719238,783.699645996,792.967041016,831.648376465,,,
1553360374.3224595,,,,,2363589.75,164186880.0,159022128.0
1553360374.3262172,806.26373291,779.670349121,788.131896973,790.549438477,,,
1553360374.3301160,799.41394043,781.684997559,787.728942871,784.908447266,,,
1553360374.3322792,,,,,,,
1553360374.3323917,,,,,,,
1553360374.3340149,824.395629883,786.923095703,788.534790039,823.58972168,,,
1553360374.3379140,830.439575195,792.161193848,784.908447266,831.648376465,,,
1553360374.3380587,,,,,2358754.5,164206224.0,159040656.0
1553360374.3418128,807.47253418,792.564086914,781.282043457,798.20513916,,,
1553360374.3457117,796.996337891,792.564086914,784.908447266,790.549438477,,,
1553360374.3496106,821.575073242,795.787536621,787.32598877,820.769226074,,,
1553360374.3519127,,,,,,,
1553360374.3520253,,,,,,,
1553360374.3534734,,,,,,,
1553360374.3535097,839.706970215,791.355285645,790.549438477,835.67767334,,,
1553360374.3536580,,,,,2366813.25,164186080.0,158979408.0
1553360374.3574085,820.366271973,786.923095703,790.14654541,805.054931641,,,
1553360374.3613074,799.010986328,786.520141602,788.534790039,786.1171875,,,
1553360374.3652062,818.754577637,784.102539062,790.14654541,813.516479492,,,
1553360374.3691053,844.542114258,782.893798828,791.758239746,843.73626709,,,
1553360374.3692572,,,,,2361978.0,164180432.0,158960880.0
1553360374.3715463,,,,,,,
1553360374.3716588,,,,,,,
1553360374.3730042,828.827819824,781.282043457,788.131896973,831.648376465,,,
1553360374.3742592,,,,,,,
1553360374.3742592,,,,,,,
1553360374.3744640,,,,,,,
1553360374.3745868,,,,,,,
1553360374.3746088,,,,,,,
1553360374.3746414,,,,,,,
1553360374.3746607,,,,,,,
1553360374.3747087,,,,,,,
1553360374.3747435,,,,,,,
1553360374.3747609,,,,,,,
1553360374.3747809,,,,,,,
1553360374.3747978,,,,,,,
1553360374.3748128,,,,,,,
1553360374.3748255,,,,,,,
1553360374.3748407,,,,,,,
1553360374.3748529,,,,,,,
1553360374.3748651,,,,,,,
1553360374.3748960,,,,,,,
1553360374.3769031,794.981689453,782.893798828,785.714294434,802.637390137,,,
1553360374.3808019,802.234436035,783.699645996,792.967041016,808.681335449,,,
1553360374.3847010,838.498168945,787.728942871,791.355285645,836.886474609,,,
1553360374.3848565,,,,,2363589.75,164211872.0,159064832.0
1553360374.3885999,840.512817383,798.20513916,791.758239746,831.245422363,,,
1553360374.3886423,,,,,,,
1553360374.3911796,,,,,,,
1553360374.3912921,,,,,,,
1553360374.3924987,806.666687012,794.981689453,790.14654541,800.622680664,,,
1553360374.3963976,799.816833496,784.505493164,784.505493164,797.802185059,,,
1553360374.4002967,831.245422363,784.908447266,787.728942871,832.454223633,,,
1553360374.4004555,,,,,2356337.0,164193328.0,159010848.0
1553360374.4041955,849.377319336,786.520141602,789.743591309,846.556762695,,,
1553360374.4080944,828.424926758,782.490844727,787.728942871,806.26373291,,,
1553360374.4108131,,,,,,,
1553360374.4109256,,,,,,,
1553360374.4119933,802.637390137,783.296691895,788.131896973,783.699645996,,,
1553360374.4158924,820.366271973,785.714294434,788.937744141,820.366271973,,,
1553360374.4160547,,,,,2357948.75,164182864.0,159008432.0
1553360374.4197912,839.706970215,783.699645996,786.1171875,845.347961426,,,
1553360374.4236901,823.186828613,785.714294434,782.490844727,810.293029785,,,
1553360374.4238112,,,,,,,
1553360374.4275889,802.234436035,788.534790039,785.714294434,774.432250977,,,
1553360374.4304466,,,,,,,
1553360374.4305589,,,,,,,
1553360374.4314880,805.860778809,790.549438477,786.923095703,796.190490723,,,
1553360374.4316540,,,,,2365201.5,164198176.0,159040656.0
1553360374.4353869,826.41027832,784.505493164,786.1171875,823.992675781,,,
1553360374.4392858,825.604370117,779.670349121,792.564086914,812.710632324,,,
1553360374.4431846,794.578735352,786.1171875,794.578735352,785.714294434,,,
1553360374.4470837,793.772888184,787.728942871,793.772888184,790.549438477,,,
1553360374.4472532,,,,,2362784.0,164199776.0,159014064.0
1553360374.4500802,,,,,,,
1553360374.4501925,,,,,,,
1553360374.4509826,828.424926758,785.311340332,796.190490723,823.992675781,,,
1553360374.4548814,833.663024902,784.908447266,790.952392578,827.619018555,,,
1553360374.4587803,810.293029785,782.087890625,782.490844727,794.578735352,,,
1553360374.4589801,,,,,,,
1553360374.4626794,792.564086914,780.879150391,779.670349121,793.369934082,,,
1553360374.4628525,,,,,2368425.0,164223152.0,159015680.0
1553360374.4665782,806.26373291,779.670349121,778.461547852,823.992675781,,,
1553360374.4697137,,,,,,,
1553360374.4698260,,,,,,,
1553360374.4704771,828.021972656,782.893798828,788.534790039,826.41027832,,,
1553360374.4743760,807.069580078,785.311340332,793.369934082,794.175842285,,,
1553360374.4757326,,,,,,,
1553360374.4757326,,,,,,,
1553360374.4759371,,,,,,,
1553360374.4760602,,,,,,,
1553360374.4760823,,,,,,,
1553360374.4761147,,,,,,,
1553360374.4761341,,,,,,,
1553360374.4761817,,,,,,,
1553360374.4762166,,,,,,,
1553360374.4762340,,,,,,,
1553360374.4762540,,,,,,,
1553360374.4762707,,,,,,,
1553360374.4762857,,,,,,,
1553360374.4762986,,,,,,,
1553360374.4763136,,,,,,,
1553360374.4763255,,,,,,,
1553360374.4763379,,,,,,,
1553360374.4763687,,,,,,,
1553360374.4782751,785.311340332,782.893798828,790.952392578,778.05859375,,,
1553360374.4784517,,,,,2366007.25,164161904.0,158976992.0
1553360374.4821739,808.278381348,788.131896973,796.996337891,803.846130371,,,
1553360374.4860728,836.080566406,790.549438477,804.249084473,832.051269531,,,
1553360374.4893472,,,,,,,
1553360374.4894593,,,,,,,
1553360374.4899716,821.978027344,783.296691895,800.219787598,811.904785156,,,
1553360374.4938707,793.369934082,784.505493164,791.355285645,791.758239746,,,
1553360374.4940510,,,,,2370036.75,164194944.0,159060000.0
1553360374.4941490,,,,,,,
1553360374.4977696,804.249084473,789.340637207,791.758239746,817.142883301,,,
1553360374.5016685,835.67767334,789.743591309,796.593383789,842.930419922,,,
1553360374.5055673,832.454223633,784.505493164,797.399291992,825.604370117,,,
1553360374.5089805,,,,,,,
1553360374.5090928,,,,,,,
1553360374.5094664,801.831481934,783.296691895,791.758239746,784.102539062,,,
1553360374.5096502,,,,,2361978.0,164225568.0,158996336.0
1553360374.5133653,801.025634766,786.520141602,788.937744141,790.14654541,,,
1553360374.5172641,838.901123047,790.14654541,792.564086914,831.245422363,,,
1553360374.5211630,850.58605957,791.355285645,792.161193848,840.512817383,,,
1553360374.5250621,822.380981445,789.743591309,789.743591309,808.278381348,,,
1553360374.5252495,,,,,2367619.0,164268272.0,158972960.0
1553360374.5286140,,,,,,,
1553360374.5287263,,,,,,,
1553360374.5289609,813.919433594,796.996337891,788.937744141,795.384643555,,,
1553360374.5293179,,,,,,,
1553360374.5328598,838.901123047,798.608032227,786.520141602,824.798522949,,,
1553360374.5367587,849.377319336,791.355285645,785.714294434,837.692321777,,,
1553360374.5406578,828.827819824,792.564086914,788.131896973,809.084228516,,,
1553360374.5408485,,,,,2365201.5,164249744.0,159008432.0
1553360374.5445566,806.666687012,794.175842285,790.14654541,790.14654541,,,
1553360374.5482476,,,,,,,
1553360374.5483596,,,,,,,
1553360374.5484555,822.380981445,792.161193848,793.772888184,818.351623535,,,
1553360374.5523543,846.959716797,793.369934082,789.743591309,848.168518066,,,
1553360374.5562534,829.633728027,791.355285645,788.534790039,834.871765137,,,
1553360374.5564477,,,,,2377289.5,164272304.0,159084176.0
1553360374.5601523,803.040283203,787.728942871,795.384643555,803.040283203,,,
1553360374.5640512,807.47253418,791.355285645,789.743591309,813.113525391,,,
1553360374.5644867,,,,,,,
1553360374.5678811,,,,,,,
1553360374.5679500,830.439575195,792.967041016,787.32598877,844.542114258,,,
1553360374.5679932,,,,,,,
